,Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Salary_Range,Salary_Type,Year_Experience,Seniority,Category,Requirements
28,[b'MCF-2020-0070586'],[b'Permanent'],[b'Senior Staff Data Scientist'],[b'SEAGATE SINGAPORE INTERNATIONAL HEADQUARTERS PTE. LTD.'],[b'Posted 24 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$7,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$14,000</span></div>']",[b'Monthly'],[b'7 years  exp'],[b'Professional'],"[b'Engineering, Manufacturing, Sciences / Laboratory / R&amp;D']","[""\nWork with business unit subject matter experts to identify, prioritize and answer important business questions through the development of innovative algorithms and visualizations using modern analytical techniques in\xa0Data\xa0Mining, Machine Learning and Statistics\nExecute Industry 4.0 and Prognostics and Health Management projects for Seagate's APAC Operations stakeholders\nTechnical lead of data science and manage analytics projects in the area of Deep Learning\nDevelop data mining algorithms, perform data wrangling and exploration\nDesign, develop and implement appropriate machine learning and deep learning algorithms to solve stakeholders' analytics challenges\nLeverage and/or develop innovative\xa0data\xa0mining and machine learning methods to solve novel and diverse business problems\nQuantify the effectiveness and value of innovations with subject matter experts\nProvide technical advice and coaching to the junior analytics staff\n, \nHighly proficient in Python, SQL, and R\nSolid technical knowledge in machine learning, deep learning, statistical algorithms, data mining and data structures\nHands-on knowledge in Keras, Tensorflow, XGBoost, CNN, GAN, RNN, and Time Series Analysis\nExperience and knowledge in full-stack software development. Knowledge in Hadoop, Spark. Ability to deploy data science solutions in cloud analytics infrastructure\nVersion control systems such as Git. Understanding of software development best practices\nDemonstrate Leadership skills – Ability to lead a team, mentor junior staff and close out technical projects\nTeamwork and self-motivated. Self-starter. Ability to drive initiatives and influence. Ability to work alone as well as in a team environment\nStrong oral and written communication skills. Strong business mindset, ability to condense complex analysis and technical concepts into clear and concise takeaways for business leaders\nA collaborative attitude and a global mindset with an ability to work well with native and non-native English speaker\nAble to participate in conference calls outside of regular local work hours\n, \nWorking experience: Industrial IoT Sensing & Devices, Predictive Maintenance, Prognostics & Health Management, and other Industry 4.0 areas. Knowledge in Time-series analysis\nThesis or research experience in topics related to predictive analytics such as\xa0data\xa0mining, pattern recognition, image processing,\xa0data-driven prognostics, fault diagnostics, time-series analysis, natural language processing, artificial intelligence, and machine learning\nProficiency in Java and JavaScript would be a plus\n""]"
29,[b'MCF-2020-0069523'],"[b'Permanent, Full Time']",[b'Accountant - Banking  /  Financial Services Industry (Up to $5.5K)'],[b'AAP CONSULTING PRIVATE LIMITED'],[b'Posted 23 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,500</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Senior Executive'],"[b'Accounting / Auditing / Taxation, Banking and Finance']",['\nDegree in Accountancy and Finance / CPA.\n5 years of relevant experience in managing financial and management reporting of investment segment.\nWorking experience in banking / financial services industries is a MUST!\nKnowledge and exposure in recommending financial actions/plan by analyzing accounting options.\nSAP Savvy.\nMeticulous and attentive to details and figures.\n5 days week.\nWalking distance from Tai Seng MRT.\nSalary range from $4K to $5.5K.\nSalary offered will depend on individuals’ experiences and qualifications.\n']
30,[b'MCF-2020-0068936'],[b'Permanent'],[b'IT Engineer (IOT / MES / IT infrastructure)'],[b'LOURDES GAVIN PTE. LTD.'],[b'Posted 23 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],[b'Information Technology'],"['\nUnderstand Industry 4.0 needs of customers and implement relevant IOT technology in shopfloor environment\nWork on shopfloor machine integration to IOT platform and provide consulting to customer to analyze machine data\nEngage with global cross-functional teams (namely customers, IOT/Digital Factory, IT infrastructure) to identify potential digitalization possibilities that brings value to business and lead projects right from prototyping to solution implementation\nInspire regional teammates and customers for digitalization and conduct training to build digital knowledge\nProvide support of Client Windows Operating Systems, Office Applications and IT related services\nResponsible for the local site level Network Switch Room which includes WAN link and network infrastructure equipment\nCascade IT communication to local site users\nCollect local management and user feedback on IT services and provide inputs to the leadership team continuously improve IT services\nContinuous monitoring of operations and proactive development to improve user experience\nSupport onsite infrastructure project rollouts\nRecommend solution and ideas for improvement and optimization\n, \nMin Diploma in Computer Studies/Information Technology\nExperience as Digital/Industry 4.0 consultant and/or IT Infrastructure Engineer\nKnowledge on ITIL process\nBasic knowledge on project management\nKnowledge on machine to machine communication protocols such as OPC UA, MQTT etc.\nExperience in connecting shopfloor machine to IOT platform is desired\nKnowledge in analyzing machine logs is desired\nExperience in troubleshooting Windows and client related topics\nTechnical knowledge of client end point and printers, software & hardware configuration troubleshooting and follow-up\nAble to explain technical concepts in non-technical language\nAbility to adapt to a changing environment and handle multiple priorities\nAbility to quickly understand technical concepts and make them easily understandable in text and picture\n']"
31,[b'MCF-2020-0068601'],"[b'Permanent, Full Time']",[b'Software Engineer (semicon industry)'],[b'INSPIRE RECRUITMENT CONSULTING PTE. LTD.'],[b'Posted 20 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],[b'Engineering'],['']
32,[b'MCF-2020-0068599'],"[b'Permanent, Full Time']",[b'Product Engineer (semicon industry)'],[b'INSPIRE RECRUITMENT CONSULTING PTE. LTD.'],[b'Posted 20 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],[b'Engineering'],['']
33,[b'MCF-2020-0068593'],"[b'Permanent, Full Time']",[b'Application Engineer (semicon industry)'],[b'INSPIRE RECRUITMENT CONSULTING PTE. LTD.'],[b'Posted 20 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],[b'Engineering'],['']
34,[b'MCF-2020-0068591'],"[b'Permanent, Full Time']",[b'Design Engineer (semicon industry)'],[b'INSPIRE RECRUITMENT CONSULTING PTE. LTD.'],[b'Posted 20 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],"[b'Design, Engineering']",['']
35,[b'MCF-2020-0067760'],"[b'Contract, Full Time']",[b'Lifting Engineer /  Superintendent ( Construction Industry)'],[b'THE BLUE BARREL PTE. LTD.'],[b'Posted 20 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Junior Executive'],[b'Engineering'],"['\nTo coordinate and oversee all lifting operation within the work site ensuring compliance with WSH Regulations & project’s HSE procedures.\nTo conduct & record daily briefing with the hoisting crew (include the operators)\nTo verify all lifting plans to ensure lifting operation will be carried out safely and there shall be no concurrent lifting activity carried out by tower crane and crawler crane within same vicinity\nTo verify and ensure the proposed location for crawler crane parking is in accordance to PE design\nTo inspect crane parking ground at least once a week or after inclement weather\nTo provide technical advice on matters pertaining to rigging / lifting operations\nTo conduct regular checks on working condition of all Lifting Gears on site to ensure it is in good working condition\nTo ensure all LM & LGs are within 6months validity period.\nTo keep a log on the crane break downs and the duration.\nTo maintain the Tower crane / Crawler crane individual Files\n, \nAtleast 5 years of working experience in related field\nSingaporeans Only\n']"
36,[b'MCF-2020-0067752'],"[b'Contract, Full Time']",[b'Administration Manager ( Construction Industry) '],[b'THE BLUE BARREL PTE. LTD.'],[b'Posted 20 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,500</span></div>']",[b'Monthly'],[b'8 years  exp'],[b'Senior Executive'],[b'Admin / Secretarial'],"['\nResponsible for all daily administrative operations and clerical duties.\nEnsure proper and efficient use of site office facilities.\nEnsure proper document control.\nAssist departments in ordering materials and supplies.\nPrepare monthly accounts related documents (AO/AO-1, etc).\nPrepare and compile bi-weekly and monthly reports.\nPrepare payments; billings; update sub-contractor’s payments and assist in GST reporting.\nPrepare payment vouchers, invoices and delivery orders\n, \nDegree/Diploma with HR experience\nPrefer candidates with relevant experience in Construction sector\nOnly Singaporeans\n']"
37,[b'MCF-2020-0067917'],[b'Full Time'],[b'Accounts Assistant (AR) (5 days / week)'],[b'YEAKIN PLASTIC INDUSTRY PTE LTD'],[b'Posted 20 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$2,800</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Junior Executive'],[b'Accounting / Auditing / Taxation'],"['\nPerform day to day financial transactions, including verifying, classifying, computing, posting and recording accounts receivables’ data.\nProcess accounts and incoming payments in compliance with financial policies and procedures\nPerform monthly Bank Reconciliations.\nEnsure timely closing of monthly accounts.\nGenerate monthly Statement of Accounts and invoices to customers.\nHandle monthly and year end closing for accounts receivables.\nPrepare monthly AR aging/accounting schedules\nAssist in other accounting ad-hoc matters when required.\n, \nMinimum ‘N’ or ‘O’ Level\nExperience in A/R would be an advantage\nProficiency in Excel and Microsoft Office products\nKnowledge of Microsoft Navision system preferred\nManufacturing background preferred\nAbility to work independently under minimal supervision\nApplicants must be willing to work in WOODLANDS\n5 days/week and Full-Time positions\nAble to start work within short notice preferred\n']"
38,[b'MCF-2020-0067317'],"[b'Permanent, Full Time']","[b'VP, Industry Coverage Banker - Automotive, Institutional Banking Group (WD12989)']",[b'DBS BANK LTD.'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$10,400</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$18,698</span></div>']",[b'Monthly'],[b'6 years  exp'],[b'Middle Management'],[b'Banking and Finance'],"['\nThe role is for an automotive industry coverage banker for Japan and ASEAN region and involves coverage of companies headquartered in these markets on a global basis\nSupport in developing key regional / country plans for Japan and ASEAN markets\nWork closely with global & regional RMs and product partners to:Develop account plans for identified Direct & Joint Coverage (DC & JC) accounts\nDeepen and broaden DC & JC relationships through cross border and structured solutions engagements across syndicated loans, Debt Capital Market, Global Transaction Services, Treasury & Markets and M&A. This will include preparing pitch books, term sheets, structured regional solutions for broader client engagement.\nFor DC cases, the role also involves preparing group credit reviews and for JC cases, supporting the in-country RMs on their credit submissions including preparation of industry concurrence paper\nSupervise/prepare financial models with P&L, balance sheet and cash-flow projections based on sound business and market assumptions on key transactions\nSupport in conceptualising & putting in place enabling framework to support franchise growth in key countries\nOverall portfolio management of the markets under coverage as per guided target market and risk management principles\n, \nDegree holder in Finance, Economics or related discipline\nThe individual should have at least\xa06\xa0years of corporate banking experience.\nGood knowledge and experience in Automotive industry\nStrong skill with experience in managing team in origination and execution\nResults-oriented and strong business connections in identifying and developing business opportunities. Track record and experience in this aspect will be an advantage\nDevelop business strategies and maintain discipline in planning of daily activities to conform to long-term vision and direction of the team\nStrong credit and financial analytical skills, experience in industry research\nPrior experience as banker in covering Japan and / or fluency in Japanese are added advantage as the incumbent has to communicate and interact with Japanese clients in Japan.\n']"
39,[b'MCF-2020-0067673'],"[b'Permanent, Full Time']",[b'Operations Analyst (Oil &amp; Gas Industry)'],[b'ABOVE HR PTE. LTD.'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],"[b'Accounting / Auditing / Taxation, Banking and Finance']","[""\nNo agency fees chargeable\nAttractive Remuneration Packages and Staff Benefits (ie Dental, Medical and Insurance Coverage)\nSalary range from $4,000 to $7,000 (Depending on qualifications and experience)\n, \nGather and analyse of information (ie statistics / trends) relating to oil products and trades.\nMonitoring and ensure that trades exposure are in accordance to company's risk policies and procedures\nAssist with daily risk reporting and overseeing risk management and credit limit of trades\nDevelopment of trade models for procurement and third party trades\nLiaise with refiners, producers and local oil companies\nAd-hoc duties or projects assigned by Management\n, \nAt least Degree in Business, Banking & Finance or equivalent\nAt least 3 years of relevant working experience\nMust be experience in Oil & Gas trading industry\nGood knowledge of Oil industry\nA good team player and able to work independently with minimum supervision\nGood communication and interpersonal skills\n""]"
40,[b'MCF-2020-0067699'],"[b'Contract, Full Time']","[b'Industry Development Manager  /  Officer (Innovation Factory), SIMTech']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,900</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$11,800</span></div>']",[b'Monthly'],[b'1 year  exp'],[b'Manager'],[b'Sciences / Laboratory / R&amp;D'],"['\nDegree in Engineering, Science, IT, Business or related field\n1 years of work experience in related field; experience or interest in technology is preferred\nPossess good written and oral communication skills\nGood work ethics, good interpersonal skills, and able to work independently\n']"
41,[b'MCF-2020-0067667'],"[b'Permanent, Full Time']",[b'Trade Finance Executive - LC (Oil &amp; Gas Industry)'],[b'ABOVE HR PTE. LTD.'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,500</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Executive'],"[b'Accounting / Auditing / Taxation, Logistics / Supply Chain']","['\nNo agency fees chargeable\nAttractive Remuneration Packages and Staff Benefits (ie Dental, Medical and Insurance Coverage)\nSalary range from $3,500 to $5,500 (Depending on qualifications and experience)\n, \nWork together with other traders and liaise with treasury for issuance of LC / payment settlement for transactions being executed.\nProcessing import LC issuance and import collection and related\xa0 acceptances and payments\nProcessing of trade transactions as per the agreed DOA\nEnsure proper booking of transactions in the system and timely settlement of transactions\nEnsure timely delivery of documents as per agreed SLAs\nEnsure proper escalation of issues and that approvals are obtained for any exceptional processing\nHandle Sales & Purchase Contracts\nProcessing incoming & outgoing remittances\nWork closely with finance & operation department\n, \nAt least Diploma / Degree in Business, Accountancy, Supply Chain Management or equivalent\nPossess at least 2-3 years of relevant working experience\nGood understanding of oil & gas industry is a plus\nA good team player and able to work independently with minimum supervision\nGood communication and interpersonal skills\n']"
42,[b'MCF-2020-0067452'],"[b'Permanent, Full Time']",[b'Compliance Executive (Legal) (Oil &amp; Gas Industry)'],[b'ABOVE HR PTE. LTD.'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Senior Executive'],"[b'Legal, Risk Management']","['\nNo agent fees chargeable\nWorking Location: Town\n5 Days work week\nGood opportunity to grow, with career progression and advancement\nSalary range from $4,000 to $7,000 (Depending on qualifications and experience)\n, \nDevelop, implement and maintain a risk management framework, and support policies and procedures\nSetting and conducting data privacy review to ensure compliance to data protection regulations\nReview of compliance regulatory & corporate guidelines\nGeneral Terms and Conditions of Oil majors and counterparties and Shipping related matters\nTo develop and provide compliance training and sharing session to internal stakeholders\nInvolve in negotiation of credit policy with related parties for physical trades\nReview and ensure that agreements and policies are in line with statutory requirements (May include international regulations)\nWork with internal departments for regulatory change and good corporate governance\nOther ad-hoc assignments & projects from supervisors\n, \nCandidate should possess a Diploma / Degree in law or equivalent Compliance qualifications\nPossess minimum 2-3 years of in Contract, Risk Assessment, Compliance work or equivalent\nCandidate who be familiar with the Oil & Gas industry is a huge plus\nPossess good communication and interpersonal skills\nCandidate who is able to commence work soon is a plus\n']"
43,[b'MCF-2020-0067381'],[b'Full Time'],"[b'Sales Engineer - Oil &amp; Gas Industry, Basic Up To $3.2K, 5 Days, East, Large MNC']",[b'ACHIEVE CAREER CONSULTANT PTE LTD'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,800</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$3,200</span></div>']",[b'Monthly'],[b'1 year  exp'],[b'Junior Executive'],"[b'Engineering, Sales / Retail']","[""\nPromote and sell company's range of products to the petrochemical industries\nAttend to sales enquiries, generate sales quotations and negotiate orders\nProvide technical support and conduct presentation to customers\nWork closely with customers' engineers in application of our products and provide technical solutions\nSupport as the engineering liaison between the company, customers, principals and contractors\nAttend to on-site jobs and rectify technical issues\nUpdate and follow up of project progress, schedule, safety and administrative matters\nAttend to after sales warranty, aftermarket technical queries and support for both principals and customers\n, \nDiploma in Mechanical Engineering\n1-2 years of relevant experience, preferably in the oil & gas industry or related industries\nResult and achievement oriented\nMust be proficient in MS Words and Excel\nGood oral and written communication skills\nPossess problem solving and negotiation skills\nWilling to learn and ability to work well in a team\n""]"
44,[b'MCF-2020-0067517'],[b'Permanent'],[b'Customer Service /  Order Management Manager - Manufacturing industry'],[b'PERSONNEL LINK JOBHUB PTE. LTD.'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Manager'],[b'Customer Service'],['']
45,[b'MCF-2020-0067487'],"[b'Permanent, Full Time']",[b'Operations Analyst (Trade Support - Oil Industry)'],[b'ABOVE HR PTE. LTD.'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Senior Executive'],"[b'Accounting / Auditing / Taxation, Banking and Finance']","['\nNo agency fees chargeable\nAttractive Remuneration Packages and Staff Benefits (ie Dental, Medical and Insurance Coverage)\nSalary range from $4,000 to $7,000 (Depending on qualifications and experience)\n, \nSupport the Traders in all trade support and coordination activities including payment arrangement, pricing, accounting admin support, inventory management, trade reconciliation, etc\nVerify and process all incoming invoices for paper trades\nEnsure all trades are booked correctly and in a timely manner\nReconcile daily trading P&L and exposure reports\nClient services function, establishing excellent working relationship and providing quality service and issue resolutions to both internal business partners and external global counterparties\nAd-hoc duties or projects assigned by Management\n, \nAt least Degree in Accounting, Finance, Mathematics or Statistics\nAt least 2 years of relevant working experience\nA good team player and able to work independently with minimum supervision\nGood communication and interpersonal skills\n']"
46,[b'MCF-2020-0067460'],[b'Permanent'],[b'Chief Technology Officer (Healthcare  /  Medical Devices Industry Experience Preferred)'],[b'REDDOT HUNTERS PTE. LTD.'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$25,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$30,000</span></div>']",[b'Monthly'],[b'15 years  exp'],[b'Senior Management'],"[b'Healthcare / Pharmaceutical, Information Technology, Professional Services']",['']
47,[b'MCF-2020-0066846'],"[b'Permanent, Full Time']",[b'Head of Business Development (Social Research Industry) - TH'],[b'BGC GROUP PTE. LTD.'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$8,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$10,000</span></div>']",[b'Monthly'],[b'10 years  exp'],[b'Senior Management'],"[b'Consulting, General Management, Marketing / Public Relations, Social Services']",['']
48,[b'MCF-2020-0067507'],"[b'Contract, Full Time']",[b'Principal Scientist / Senior Scientist (ARTC)'],[b'A*STAR RESEARCH ENTITIES'],[b'Posted 19 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$9,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$18,000</span></div>']",[b'Monthly'],[b'15 years  exp'],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],['']
49,[b'JOB-2020-0000779'],[b'Contract'],[b'Researcher (Disruptive Technologies)'],[b'Public Service Division'],[b'Posted 19 Mar 2020'],"[b'<span class=""f5-5 i fw4 gray"">Salary undisclosed</span>']",[b''],[],[b''],"[b'Information Technology, Public / Civil Service']","[' Conduct research in latest technology trends especially disruptive ones and those related to Industry 4.0 ,  Conduct applied research and development work that includes the following:  In-depth study into technology Develop or co-develop prototypes Plan and conduct experiments Assess technologies’ strengths and weaknesses Write research papers, reports, reviews and summaries Share research work with others   ,  In-depth study into technology Develop or co-develop prototypes Plan and conduct experiments Assess technologies’ strengths and weaknesses Write research papers, reports, reviews and summaries Share research work with others ,  Collaborate with partners from the industry, academia and various government entities in technology development projects  Supervise interns, associates and communities of interest in research work \xa0  ,  Tertiary qualification in Applied Mathematics or Sciences, Computer Science or Engineering Minimum 2 to 5 years of experience in in-depth development of advanced technologies Passion and experience in disruptive technologies like Advanced Algorithms, Blockchain, Quantum and Encryption is preferred Prior research experience will be advantageous ']"
50,[b'MCF-2020-0066350'],"[b'Permanent, Full Time']","[b' Senior Accounts Executive (Full Set, Shipping Industry, AIS System)  ']",[b'PASONA SINGAPORE PTE. LTD.'],[b'Posted 18 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,500</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Senior Executive'],"[b'Accounting / Auditing / Taxation, Admin / Secretarial, Logistics / Supply Chain, Manufacturing, Others']",['']
51,[b'MCF-2020-0066075'],"[b'Permanent, Full Time']",[b'Product Engineer / Technician (Semicon Industry  /  East)'],[b'TEMPSERV PTE. LTD.'],[b'Posted 18 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Junior Executive'],[b'Engineering'],"['\nMNC Semi-con Industry\nCompetitive remuneration package\n, \nResponsible for managing fab account, equipment and process\nSupervise 1 Technician, oversee repair workshop to meet delivery times\nHands-on repair job and troubleshooting, when required\nSupport in-house and on-site activities of parts/equipment\nReadiness to attend to technical matters raised by our clients/suppliers\nProactively provide assistance and practical solutions\nPrepare service and failure analysis report for customer\nGenerate, maintain and update Safe Work Procedure, Stock Inventory Control and Work Standardization\nLead New Product Introduction / Repair Development Projects\nPlan and expedite the purchases of accessories and spare parts from suppliers\nDevelop and executing sales strategies / product penetration plans to meet sales and business objectives\n']"
52,[b'MCF-2020-0066267'],[b'Full Time'],[b'SALES MANAGER'],[b'YEAKIN PLASTIC INDUSTRY PTE LTD'],[b'Posted 18 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,500</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Manager'],[b'Manufacturing'],"['\nTo spearhead sales & marketing activities towards generating new accounts to increase revenue for the Plastic Mould business unit and secondary \xa0process.\nExpands companys customer base and ensure its strong presence.\nTo participate in strategic business development into new overseas markets.\nWork closely with Operations team in coordination of delivery schedules towards meeting the customers order requirement and be involved in dealing with quality issues.\n, \nCandidate must possess technical qualifications in Mechanical Engineering or equivalent discipline.\nAt least 5 years of relevant working experience Strong knowhow in Plastic Mould Tool fabrication.\nPossess strong market network in the plastic injection moulding industry.\nProficient in written and verbal English and Chinese language to handle queries from Chinese speaking clients.\n']"
53,[b'MCF-2020-0066282'],[b'Full Time'],[b'Admin Assistant'],[b'YEAKIN PLASTIC INDUSTRY PTE LTD'],[b'Posted 18 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$2,600</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Junior Executive'],[b'Admin / Secretarial'],"['\nProvide administrative and clerical support to Sales Support or Shipping Department.\nMaintain proper filing of Production drawings, records, documentation in accordance to ISO Requirements.\nEnter BOM and routing details.\nGenerate and process Purchase Orders into MS Navision ERP system.\nGenerating, preparing and updating of stock data/shipping docs/marine insurance. Compare identifying information of incoming and outgoing shipments to verify information against bills of lading, invoices, orders, or other records.\nReject damaged items, record shortages, and other conditions.\nInput receivable into ERP system.\nPrepare shipments of finished material.\nReview shipping instructions.\nMaintain Export shipping data and customer preference files.\nAssisting and ensuring division compliance with export requires.\nFollow established procedures for packaging material.\nAttached identifying information and shipping instructions onto crates or containers.\nExamine outgoing shipments to ensure shipments meet specifications.\nProduce shipping documentation.\nTrack shipments as required to ensure delivery to customers.\nCoordinate with local freight companies and freight forwarders on returning and shipping customer’s products to them.\nOther ad-hoc administrative duties.\n, \nMin. O level, Cert in Office Skill or NTC in Engineering, Diploma or above.\nAt least 3 years of relevant experience in manufacturing company.\nProficient in MS office &\xa0competent in excel.\nMS Navision ERP system or SAP hand on experience.\nSelf-motivated, highly resourceful and organized.\nGood communications skills.\nApplicants must be willing to work in WOODLANDS.\n5 days/week and Full-Time positions.\nAble to start work within short notice preferred.\n']"
54,[b'MCF-2020-0066273'],[b'Full Time'],[b'UG Plastic Mould CAD Engineer (5 days / week)'],[b'YEAKIN PLASTIC INDUSTRY PTE LTD'],[b'Posted 18 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],[b'Manufacturing'],"['\nOperate 3D CAM UG NX5 software to generate NC programs needed for milling operations.\nPerform splitting of electrode from mold design.\nLiaise with mold designer/programmer and process in charge on job requirements.\nProvide machining drawing and setup sheet for machining operation.\nCarry out quality checks and troubleshoot when necessary.\nDesign jig and fixture for ease of machining.\nDesign of new jigs, fixtures, and other related equipment for Electro -mechanical parts.\nAssist in trouble shooting of new and existing tools with GD&T , Manufacturing knowledge.\nDesign modifications to existing jigs, fixtures, and other related equipment.\nAssist in process/tool development as needed.\nContinuous improvement in product quality and reduced cycle time.\nDesign and analysis of Plastic Injection Moulding products.\nProvide technical advise in troubleshooting and solve problems in mould manufacturing.\nFollow up on outcome of the designed parts and modify accordingly to meet customer requirements.\nAny other ad-hoc duties assigned.\n, \nMin. NITEC / Diploma in Mechanical/Mechatronics Engineering/Plastic Mould Technology/ Production Technology/ Precision Engineering/ Manufacturing Engineering.\nMin. 3 years relevant working experience in plastic product tooling field.\nGood knowledge in mould-making and cutting technology.\nAble to handle or troubleshoot Plastic Injection Moulding process tools.\nAble to perform OT when required.\n5 days/week and Full-Time positions.\nAble to start work within short notice preferred.\n']"
55,[b'MCF-2020-0065809'],[b'Permanent'],[b'Senior Consultant'],"[b""LLOYD'S REGISTER SINGAPORE PTE. LTD.""]",[b'Posted 18 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$6,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,500</span></div>']",[b'Monthly'],[b'8 years  exp'],[b'Professional'],"[b'Consulting, Engineering, Sales / Retail, Sciences / Laboratory / R&amp;D']","['\nBachelor Degree or above with sufficient experience in a relevant discipline (manufacturing, additive manufacturing, industry automation, engineering, technical consulting, etc.) to be able to apply to client requirements for Performance Product Portfolio\nTechnical ability to understand main products of Performance portfolio doubled with a strong commercial acumen to make revenue and profit\nReal capability and willingness to promote and develop Performance products outside of LR: good client interaction, good presentation skills, ability to create and present a structured content and explain it. Able to sell, negotiate and close the deal and to deliver the service\nEntrepreneurship & team player: ability to work independently and take decisions on his/her own to a certain extent, ability to tackle simple and more complex problems on a day to day basis. In the meantime, also a team player to support other team members\nAble to plan and prioritise tasks. Deliver result before deadline\n']"
