Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Qualification,New_Skills
MCF-2020-0047856,Permanent,Researcher,NEC ASIA PACIFIC PTE. LTD.,Posted 26 Feb 2020,3,Middle Management,Sciences  Laboratory  R&D,Research & Development create value finding customers/ customer data( data .) issues technologies. Expertise algorithms data . Ph.D. Masters Degree Computer Science Operations Research Applied Statistics Data Mining Machine Learning Physics quantitative discipline. At 5 . Deep understanding statistical - clustering recommendation optimization algorithms. Expert - variety tools. Good database technologies. Good programming C/C++ Java Python / R Good use statistical R MATLAB SPSS SAS preferred. Good BI tools Power BI Tableau Microstrategy equivalent. Experience - technical desirable. Excellent written . Knowledge Public Safety Transportation Healthcare domains .,4500.0,6000.0,5250.0,Med,%master%degree%computer science%statistic%math%ph.d,python%java%c++%tableau%power bi%sas%machine learning%optimization
MCF-2020-0064291,Permanent,Data Scientist - Signal Processing,BIOFOURMIS SINGAPORE PTE. LTD.,Posted 16 Mar 2020,2,Professional,Engineering Healthcare  Pharmaceutical Information Technology,Master Ph.D. Biomedical Engineering Computer Science Electrical Engineering relevant discipline. Possess 2 -performance Python machine . Familiar /image . Understandbio- (ECG PPG / ) plus. Follows software development version control .Experience working Linux plus. Excellent written verbal communication .Good player.,4000.0,6500.0,5250.0,Med,%master%computer science%engineering%ph.d,python%linux%git%machine learning
MCF-2020-0064779,Permanent,Automation Engineer Java - Backend  /  Workflow  /  UI Analyst (60932),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 16 Mar 2020,1,Junior Executive,Banking  Finance,Core Java including developing APIs Knowledge SDLC practices Git Maven Mockito Junit . Knowledge Databases SQL No SQL Big Data . Knowledge Messaging system Kafka Rabbit MQ Apache Flink . Knowledge frameworks JDBC Caches . Knowledge JSON XML Avro . Demonstrates strong technical required attention initiative / technical/analytical Drive Motivation - Successfully initiative improve / Client Business Focus - Effectively - business users / Teamwork Gives evidence strong across members participate contribute others Communication Skills - Communicates relevant important clear /new ideas others Good Amazon Cloud development. Ability integrate third frameworks prototyping development applicable Process engineering - Review risks procedures,4000.0,8000.0,6000.0,Med,%engineering%business,%java%sql%apache%kafka%git%cloud%api
MCF-2020-0064776,Permanent,Automation Engineer Java - Backend / Workflow / UI Associate (60932),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 16 Mar 2020,3,Executive,Banking  Finance,Core Java including developing APIs Knowledge SDLC practices Git Maven Mockito Junit . Knowledge Databases SQL No SQL Big Data . Knowledge Messaging system Kafka Rabbit MQ Apache Flink . Knowledge frameworks JDBC Caches . Knowledge JSON XML Avro . Demonstrates strong technical required attention initiative / technical/analytical Drive Motivation - Successfully initiative improve / Client Business Focus - Effectively - business users / Teamwork Gives evidence strong across members participate contribute others Communication Skills - Communicates relevant important clear /new ideas others Good Amazon Cloud development. Ability integrate third frameworks prototyping development applicable Process engineering - Review risks procedures,7500.0,15000.0,11250.0,High,%engineering%business,%java%sql%apache%kafka%git%cloud%api
MCF-2020-0064135,Permanent,Data Engineer (Data Platform),LIBERTY WIRELESS PTE. LTD.,Posted 16 Mar 2020,1,Executive,Engineering,Own - All Things Data. Design develop implement Big Data platforms Cloud architecture Setting platform data Setting tools warehouse Utilize state- - -art methods data processing & analysis. Working open 1 ~ 3 relevant (Python Java Scala) Bachelors Masters degree Computer Science Engineering relevant industry equivalent required. Knowledge Big Data technologies ( Hadoop Spark Kafka Cassandra Hive/Pig Java/MapReduce) scaling big data technologies curiosity systems key successful. Experience SQL Database NoSQL databases CouchDB MongoDB Cassandra HBase DynamoDB Working data ( ) Working Bash Linux Environments Exposure - pipelines Spark-streaming Flink Exposure data machine Azure Amazon Web Services (AWS) / Google Cloud plus Experience tools like Airflow Experience Data Warehouse Redshift Snowflake Exposure data visualization tools plus (Tableau Looker Metabase .),5600.0,7400.0,6500.0,High,%master%degree%computer science%engineering,python%java%scala%hadoop%sql%spark%linux%mapreduce%aws%azure%kafka%cassandra%tableau%hive%machine learning%bash%cloud%bash%airflow
MCF-2020-0063776,Permanent,Robotics Software Engineer (Localisation),MOVEL AI PTE. LTD.,Posted 15 Mar 2020,3,Professional,Information Technology,Improve / Increase situations ( .e Night/Day Dynamic/Static environments) Have domain one sensors debug IMU Camera Lidar Sonar Wheel Encoders. Filtering / Merging / Clean / Parse sensor data. C++ / Python SLAM / VSLAM Proficiency Linux Identifying algorithms Testing methodology data collection Knowledge Robot Operating System (ROS) PCL / OpenCV / Boost/Eigen Experience Unit Testing Frameworks. Experience OpenCL Experience Machine Learning/Deep Learning. CUDA programming Pose Estimation Object/Scene/Text recognition. Familiarity open- linear linear algebra libraries. Excellent linear algebra . PCL / OpenCV / Boost/Eigen Experience Unit Testing Frameworks. Experience OpenCL Experience Machine Learning/Deep Learning. CUDA programming Pose Estimation Object/Scene/Text recognition. Familiarity open- linear linear algebra libraries. Excellent linear algebra .,3500.0,6000.0,4750.0,Med,%math,python%linux%deep learning%c++%machine learning%optimization%opencv
MCF-2020-0063121,Contract Permanent,Scientist (Dialogue Technology) Aural & Language Intelligence I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,3,Professional,Sciences  Laboratory  R&D,PhD Computer Science Electrical/Computer Engineering 3 experiences NLP technologies Dialogue technology PhD dialogue technology Experience Deep Learning approaches platforms (Tensorflow/ FYIorch/ CNTK) Knowledge Machine Learning Natural Language Processing theory applications Familiar problems natural dialogue systems state- - -art methods approaches problems Good track peer,5900.0,11800.0,8850.0,High,phd%computer science%engineering%computer engineering,%tensorflow%deep learning%nlp%machine learning%natural language
MCF-2020-0062890,Permanent,Senior Data Scientist / Team Lead,SNAPHUNT PTE. LTD.,Posted 13 Mar 2020,5,Senior Executive,Information Technology,Help define Build lead best Leadership Role Developing models algorithms hiring Snaphunt Designing implementing maintaining infrastructure Building proven Defining experiments / You possess advanced degree Computer Science Applied Mathematics Engineering field. You 5 Data Scientist machine learning deep learning You proficient R Python Scala You solid ML algorithms ML frameworks You problem solver problems data You coach performing teams,6000.0,12000.0,9000.0,High,%degree%computer science%engineering%math,python%scala%deep learning%machine learning
MCF-2020-0063410,Permanent,Senior Data Engineer (Data Platform),LIBERTY WIRELESS PTE. LTD.,Posted 13 Mar 2020,3,Senior Executive,Engineering,Own - All Things Data. Design develop implement Big Data platforms Cloud architecture Setting platform data Setting tools warehouse Utilize state- - -art methods data processing & analysis. Working open 4 ~ 6 relevant (Python Java Scala) Bachelors Masters degree Computer Science Engineering relevant industry equivalent required. Knowledge Big Data technologies ( Hadoop Spark Kafka Cassandra Hive/Pig Java/MapReduce) scaling big data technologies curiosity systems key successful. Experience SQL Database NoSQL databases CouchDB MongoDB Cassandra HBase DynamoDB Experience - pipelines Spark-streaming Flink Working data Working Bash Linux Environments Exposure data machine Azure Amazon Web Services (AWS) / Google Cloud plus Experience tools like Airflow Experience Data Warehouse Redshift Snowflake Exposure data visualization tools plus (Tableau Looker Metabase .),7000.0,8500.0,7750.0,High,%master%degree%computer science%engineering,python%java%scala%hadoop%sql%spark%linux%mapreduce%aws%azure%kafka%cassandra%tableau%hive%machine learning%bash%cloud%bash%airflow
MCF-2020-0063256,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 13 Mar 2020,2,Executive,Engineering,Develop software system detection & robot In one domains: Computer Vision algorithm object detection & tracking Localization Lidar Camera GPS Build & map Sensor tracking Embedded System interfacing Model - Behavior planning & Simulation testing & Min. Bachelor Degree Robotics Engineer Engineering course Strong theoretical & practical / Demonstrate & understanding interest Experience developing robot Experience C++ Python ROS Git,4000.0,7800.0,5900.0,Med,%degree%engineering,python%c++%git%computer vision
MCF-2020-0063193,Contract Permanent,Research Engineer (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Minimum Bachelor Computer Science Computer Engineering fields 1- prior natural language processing / text processing /machine learning preferred Proficient one programming language: Python Java C++ Possess communication interpersonal,3000.0,5500.0,4250.0,Low,%computer science%engineering%computer engineering,python%java%c++%machine learning%natural language
MCF-2020-0063143,Contract Permanent,Scientist (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,4,Professional,Sciences  Laboratory  R&D,PhD Computer Science Computer Engineering fields Possess minimum 4 prior natural language processing/ text processing/ machine learning preferred Entry level relevant Proficient one programming language: Java C++ Python Good communication interpersonal,4500.0,9000.0,6750.0,High,phd%computer science%engineering%computer engineering,python%java%c++%machine learning%natural language
MCF-2020-0063141,Contract Permanent,Scientist (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,4,Professional,Sciences  Laboratory  R&D,PhD Computer Science Computer Engineering fields Possess minimum 4 prior natural language processing/ text processing/ machine learning preferred Entry level relevant Proficient one programming language: Java C++ Python Good communication interpersonal,4500.0,9000.0,6750.0,High,phd%computer science%engineering%computer engineering,python%java%c++%machine learning%natural language
MCF-2020-0063127,Contract Permanent,Scientist (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,4,Professional,Sciences  Laboratory  R&D,PhD Computer Science Computer Engineering fields Possess minimum 4 prior natural language processing/ text processing/ machine learning preferred Entry level relevant Proficient one programming language: Java C++ Python Good communication interpersonal,4500.0,9000.0,6750.0,High,phd%computer science%engineering%computer engineering,python%java%c++%machine learning%natural language
MCF-2020-0062941,Contract Permanent,Research Fellow (Bioinformatician) (SIgN),A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,2,Professional,Sciences  Laboratory  R&D,PhD computer science/engineering mathematics fields 2 relevant Programming R/python/perl/ script/C++/Matlab/Java similar Experience analysis NGS - RNA- data (preferred) Possess machine learning AI background Experience data implementation,4500.0,9000.0,6750.0,High,phd%computer science%engineering%statistic%math,python%java%perl%c++%machine learning
MCF-2020-0062856,Permanent,Backend Engineer,HMLET CENTRAL PTE. LTD.,Posted 13 Mar 2020,3,Professional,Engineering,Design develop maintain - Manage deliverables. Tertiary qualifications Computer Science/Engineering field study . Software development one general purpose programming languages. Experience working two : web development Unix/Linux language / development. Working proficiency communication written verbal English.,6000.0,12000.0,9000.0,High,%computer science%engineering,%linux%machine learning%natural language%unix%.net
MCF-2020-0062784,Contract Permanent,Research Fellow (Quantum and Complexity Science),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 13 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Conduct high quality research quantum information applications complexity science Publish papers quantum information applications complexity science world- Aid supervision FYP PhD students topics quantum information applications complexity science PhD information field Excellent English verbal/written communication Record high quantum Ability ideas audiences Previous proposal algorithms/ (e.g. ) learning Experience Collaborative groups Research general Prior co- students,5000.0,6500.0,5750.0,Med,phd,%machine learning
MCF-2020-0061921,Permanent,Data Scientist - Machine Learning,BIOFOURMIS SINGAPORE PTE. LTD.,Posted 12 Mar 2020,3,Professional,Engineering Healthcare  Pharmaceutical Information Technology,Research development algorithms changes data real-time. Research develop algorithms sensor data PPG ECG. Research development algorithms . Design architect algorithms . Optimize data systems maintenance. Work APP developer deliver product. Documentation algorithms . Masters PhD Bioinformatics Statistics fields modelling machine learning Hands development end- -end data analytics / building . Proficient programming Python Strong Programing C/C++ plus. Knowledge big data cloud computing/ data visualization. Background exposure sensor plus.,4000.0,6500.0,5250.0,Med,phd%master%statistic,python%c++%machine learning%cloud
MCF-2020-0061805,Contract Permanent,Scientist (Naval Architecture / Marine Hydrodynamics) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,Perform research : seakeeping ships machine learning applications Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / models relevant techniques machine learning data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. PhD Naval Architecture Offshore/Ocean/Marine Engineering Fluid dynamics Applied Mathematics disciplines. Preferably 3 relevant postdoctoral/research/industry competent : Strong working naval offshore engineering. Knowledge potential flow CFD software packages simulate seakeeping vessels / groups vessels. Model experiments ocean basin. Knowledge/ sensing data analytics machine learning marine offshore systems model- . Hardware- - -loop (HIL) testing development Prior / software /programming languages preferred: StarCCM+ OpenFOAM HydroStar WAMIT SESAM Suite equivalent Fortran Python / C++ Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,4500.0,9000.0,6750.0,High,phd%doctor%degree%engineering%math,python%c++%machine learning
MCF-2020-0061754,Contract Permanent,Research Engineer (Naval Architecture / Marine Hydrodynamics) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,Perform research : seakeeping ships machine learning applications Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / models relevant techniques machine learning data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. Bachelor Master degree Naval Architecture Offshore/Ocean/Marine Engineering Fluid dynamics Applied Mathematics disciplines. Preferably 3 relevant postdoctoral/research/industry competent : Strong working naval offshore engineering. Knowledge potential flow CFD software packages simulate seakeeping vessels / groups vessels. Model experiments ocean basin. Knowledge/ sensing data analytics machine learning marine offshore systems model- . Hardware- - -loop (HIL) testing development Prior / software /programming languages preferred: StarCCM+ OpenFOAM HydroStar WAMIT SESAM Suite equivalent Fortran Python / C++ Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,3900.0,7800.0,5850.0,Med,%doctor%master%degree%engineering%math,python%c++%machine learning
MCF-2020-0061746,Contract Permanent,Research Engineer (Naval Architecture / Marine Hydrodynamics) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,Perform research : seakeeping ships machine learning applications Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / models relevant techniques machine learning data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. Bachelor Master degree Naval Architecture Offshore/Ocean/Marine Engineering Fluid dynamics Applied Mathematics disciplines. Preferably 3 relevant postdoctoral/research/industry competent : Strong working naval offshore engineering. Knowledge potential flow CFD software packages simulate seakeeping vessels / groups vessels. Model experiments ocean basin. Knowledge/ sensing data analytics machine learning marine offshore systems model- . Hardware- - -loop (HIL) testing development Prior / software /programming languages preferred: StarCCM+ OpenFOAM HydroStar WAMIT SESAM Suite equivalent Fortran Python / C++ Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,3000.0,5500.0,4250.0,Low,%doctor%master%degree%engineering%math,python%c++%machine learning
MCF-2020-0061529,Contract Permanent,Senior /  Research Engineer (National Precision Medicine) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 12 Mar 2020,1,Fresh/entry level,Engineering Sciences  Laboratory  R&D,Coordinate collect requirements data processing analysis. Join develop scalable data -premise / environments. Optimize platform improve cost. Conduct fundamental domains machine learning deep learning big data processing. Master Bachelor degree Computer Science/Engineering Electrical Engineering equivalent expertise Have research : parallel cloud machine learning Be familiar large- storage/ workflow platform HPC public Cloud Significant multi- (e.g. C++ C# Java Python Go) software development Excellent verbal communication effectively communicate members Background data processing .,3000.0,6000.0,4500.0,Low,%master%degree%computer science%engineering%statistic,python%java%scala%deep learning%c++%machine learning%cloud%c#
MCF-2020-0061821,Contract Permanent,Research Engineer (Physical Oceanography / Metocean) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,Perform research support development real- system: physical modelling wind-wave modelling wave-current learning prediction Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / potential flow-based models relevant techniques data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. Bachelors Masters Degree universities Physical Oceanography Ocean Engineering Naval Architecture Civil Engineering Applied Mathematics disciplines. Preferably 3 relevant research/industry competent : Deep wave-current wave modelling wind-wave modelling Physical modelling wave flume wave tank ocean basin. Hardware- - -loop (HIL) testing development Sensing data analytics machine learning. Knowledge /software : Higher Order Spectral Method (HOSM) Boundary Element Method (BEM) OpenFOAM StarCCM+ MIKE21 SELFE SWAN WAVE WATCH III Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,3900.0,7800.0,5850.0,Med,%master%degree%engineering%math,%machine learning
MCF-2020-0061817,Contract Permanent,Research Engineer (Physical Oceanography / Metocean) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,Perform research support development real- system: physical modelling wind-wave modelling wave-current learning prediction Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / potential flow-based models relevant techniques data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. Bachelors Masters Degree universities Physical Oceanography Ocean Engineering Naval Architecture Civil Engineering Applied Mathematics disciplines. Preferably 3 relevant research/industry competent : Deep wave-current wave modelling wind-wave modelling Physical modelling wave flume wave tank ocean basin. Hardware- - -loop (HIL) testing development Sensing data analytics machine learning. Knowledge /software : Higher Order Spectral Method (HOSM) Boundary Element Method (BEM) OpenFOAM StarCCM+ MIKE21 SELFE SWAN WAVE WATCH III Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,3000.0,5500.0,4250.0,Low,%master%degree%engineering%math,%machine learning
MCF-2020-0061873,Contract Permanent,Core Engineering Technology Software Engineer Vice President,JPMORGAN CHASE BANK N.A.,Posted 12 Mar 2020,10,Senior Executive,Banking  Finance,Expertise one modern programming languages : Python Java Javascript C# Groovy Amazon WebServices Kubernetes Azure Google Cloud Platform Expertise data infrastructure architecture disciplines Expertise CI/CD Automated Testing Proficiency Agile DevOps Culture Deep understanding industry technology strategies best practices toolsets Strong . Ability influence partner large collaborative teams achieve organizational goals passionate building innovative culture Fast learner passionate learning technologies Data Analysis: Drive data - Certifications Cloud AI/ML Big Data,7500.0,15000.0,11250.0,High,,python%java%azure%agile%cloud%c#%.net
MCF-2020-0061935,Contract Permanent,Java Software Engineer E-Communications Surveillance Associate,JPMORGAN CHASE BANK N.A.,Posted 12 Mar 2020,6,Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Manage support portfolio home- premise SaaS applications Make application outside firm Work improve stability applications production environment Provide Level 3 production support applications production Identify opportunities Automate L3 tasks (Application Build Application Deployment .) Understanding software business analysis development maintenance software improvement Working proficiency developmental toolsets Knowledge industry wide technology strategies best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages: Strong SQL (Experience working Complex DB objects) Oracle SQL Server preferred Spring Spring bootstrap Frontend development (e.g. Angular) Source code build & control tools preferably Maven Git Application security protocols technologies (e.g. SFTP SSL OpenID Connect Spring Security Architecture ) Micro-Service architecture RESTful API based message based service e.g. QPID ActiveMQ .NET C# AWS equivalent technologies Experience - controls ensuring completeness Migrate applications environment including - applications change management application monitoring Ensure changes including 8 development variety tools technologies 5 Java development 3+ tier 3 production operational support,7000.0,14000.0,10500.0,High,%degree%business,%java%sql%aws%git%oracle%c#%api%.net
MCF-2020-0061926,Contract Permanent,Java Software Engineer E-Communications Surveillance Associate,JPMORGAN CHASE BANK N.A.,Posted 12 Mar 2020,6,Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Manage support portfolio home- premise SaaS applications Make application outside firm Work improve stability applications production environment Provide Level 3 production support applications production Identify opportunities Automate L3 tasks (Application Build Application Deployment .) Understanding software business analysis development maintenance software improvement Working proficiency developmental toolsets Knowledge industry wide technology strategies best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages: Strong SQL (Experience working Complex DB objects) Oracle SQL Server preferred Spring Spring bootstrap Frontend development (e.g. Angular) Source code build & control tools preferably Maven Git Application security protocols technologies (e.g. SFTP SSL OpenID Connect Spring Security Architecture ) Micro-Service architecture RESTful API based message based service e.g. QPID ActiveMQ .NET C# AWS equivalent technologies Experience - controls ensuring completeness Migrate applications environment including - applications change management application monitoring Ensure changes including 8 development variety tools technologies 5 Java development 3+ tier 3 production operational support Strong SQL (Experience working Complex DB objects) Oracle SQL Server preferred Spring Spring bootstrap Frontend development (e.g. Angular) Source code build & control tools preferably Maven Git Application security protocols technologies (e.g. SFTP SSL OpenID Connect Spring Security Architecture ) Micro-Service architecture RESTful API based message based service e.g. QPID ActiveMQ .NET C# AWS equivalent technologies,6000.0,12000.0,9000.0,High,%degree%business,%java%sql%aws%git%oracle%c#%api%.net
MCF-2020-0061904,Contract Permanent,Securities Processing Platform Java Engineer,JPMORGAN CHASE BANK N.A.,Posted 12 Mar 2020,3,Professional,Banking  Finance,Experience Java high applications Experience working Spring Boot Spring Cloud Experience defining RESTful APIs building RESTful Web Services Practical either SQL preferably Oracle NoSQL database Apache Cassandra Experience - based micro Understanding DevOps cloud architecture Experience micro designed scalability Ability large collaborative teams achieve organizational goals passionate building innovative culture Strong communication interpersonal Experience working mission performance STP platforms Experienced full across GUI Java DB(oracle) Experience CI tools like Jenkins similar Prior financial industry,4000.0,8000.0,6000.0,Med,,%java%scala%sql%apache%cassandra%oracle%cloud%api
MCF-2020-0061843,Contract Permanent,Scientist (Control System) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,Perform physical numerical physical marine Develop hardware architectures support R&D fluid- . This software Develop high-quality research combinations physical numerical simulations well data analytics develop integrated physical-numerical modelling simulations applications Survey literature - - - tools ( AI deep learning ) problems Collaborate industry partners affiliated research institutes relevant stakeholders contribute proposals consistent TCOMS Any duties assigned supervisor Preferably 3 relevant postdoctoral/research/industry competent : Knowledge software LabView MATLAB . Good interpersonal communications . Ability adapt effectively members Good command written spoken English language Resourceful self-driven high degree professional integrity,4500.0,9000.0,6750.0,High,%doctor%degree%engineering,%deep learning%machine learning
MCF-2020-0062086,Permanent,Techno Functional Analyst,PRUDENTIAL ASSURANCE COMPANY SINGAPORE (PTE) LIMITED,Posted 12 Mar 2020,8,Manager,Banking  Finance Information Technology,Manages Business Analysts understand AS-IS business processes stakeholders define TO-BE business processes business operations . Develop use cases / implemented . Accountable KPIs including Ensure maintain support applications accordance needs. Deliver applications accordance relevant IT policies procedures. Lead new/complex problems application. Responsible training & development . Manages stakeholders part support. Provide change management applications processes. Liaise subject matter experts communication. Drive strategy EBS Team Build & Deploy Translate requirements well- solutions Technologies provide Digital capabilities enterprise Provide governance running EBS Participate discussions well stakeholders key EBS Define standards processes EBS Platforms Develop migration Collaborate key business stakeholders understand business requirements . Build relationships Manage members Proactively ensure engineering developing maintaining tools best practices Deliver applications accordance relevant IT policies procedures Lead new complex problems application Responsible & development Strong server- Java (preferably Java8 higher) Spring Boot 8+ - Expert level defining system current - delivering outcomes Comfortable Agile/ project Direct based Azure Kubernetes Service Experience highly- - environment Experience Networking Security Experience SQL relational modeling database Good proficiency Automated Testing Continuous Integration tools like Selenium JSunit Jasmine Mocha Knowledge tools applications systems (ETL reporting .) Proven interest algorithms data-mining machine learning / large-scale systems ( - -date developments .) Strong integration REST Services 3rd party APIs. Strong RESTful APIs Microservices development Strong workshops stakeholders . Ability discussions stakeholders Strong understanding best practices . Excellent . Innovative creative Proven collaborate deliver business outcomes Ability Strong sense drive commitment deliver responsibilities Strong sense Strong attention detail Strong skill. Innovative creative . Works well dynamic environment Creates culture willingness - support Independent functions. Excellent verbal written communication . More 8 designing developing supporting Insurance applications Experience leading supervising application development Experience Business Process Reengineering Change Management Experience Experience Agile software development Experience Product Owner /Business Sponsor demands / - . Experience Insurance domain (Life/Group) . Experience 3rd management Bachelor Computer Science Computer Engineering equivalent Fluent written spoken English,8000.0,12000.0,10000.0,High,%computer science%engineering%computer engineering%business,%java%scala%sql%azure%git%agile%machine learning%cloud%api%.net
MCF-2020-0061834,Contract Permanent,Scientist (Physical Oceanography / Metocean) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,Perform research support development real- system: physical modelling wind-wave modelling wave-current learning prediction Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / potential flow-based models relevant techniques data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. PhD Degree Physical Oceanography Ocean Engineering Naval Architecture Civil Engineering Applied Mathematics disciplines. For role : Around 3 relevant postdoctoral/research/industry Expertise modelling Wave modelling pertaining wind- (Wave Wave III SWAN) (Boussinesq ) Data analytics modelling statistical methods EOF ANN In given : Ocean modelling (NEMO ROMS) Coastal modelling (MIKE3d DELFT3D) It also advantageous prior : CFD packages OpenFOAM Star CCM+ Physical modelling wave flume wave tank ocean basin Hardware- - -loop (HIL) testing development Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,4500.0,9000.0,6750.0,High,phd%doctor%degree%engineering%statistic%math,%machine learning
MCF-2020-0061827,Contract Permanent,Scientist (Physical Oceanography / Metocean) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,Perform research support development real- system: modelling wave-current modelling wind-wave modelling machine learning prediction Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / potential flow-based models relevant techniques data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. PhD Degree Physical Oceanography Ocean Engineering Naval Architecture Civil Engineering Applied Mathematics disciplines. For role : Around 3 relevant postdoctoral/research/industry Expertise modelling wave- Wave modelling Boussinesq HOS Data analytics modelling statistical methods EOF ANN In given : CFD packages OpenFOAM Star CCM+ Boundary methods Physical modelling wave flume wave tank ocean basin. Coastal modelling (MIKE3D DELFT3D) It also advantageous prior : Hardware- - -loop (HIL) testing development Ocean modelling (NEMO ROMS) Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,4500.0,9000.0,6750.0,High,phd%doctor%degree%engineering%statistic%math,%machine learning
