Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0050052,Permanent,Lead Product Manager - Grablink,GRABLINK PTE. LTD.,Posted 28 Feb 2020,3,Professional,Engineering,In role open define vision product responsible product. You point functions. Shape vision roadmap Grab start- . Collaborate engineering define maintain execute experiences users. Define requirements specifications solve problems scale. Ensure company internal functions company - science payments IT. Collect feedback market research use product development. 3+ management company Masters computer science software engineering information fields Strong analytical creative problem solving Strong business acumen results-oriented Strong interest supply- Programming Grab user Consumer tech Payments would plus,12000.0,18000.0,15000.0,High
MCF-2020-0048687,Permanent,Senior Data Scientist - Data Intelligence Expert,PALO IT SINGAPORE PTE. LTD.,Posted 27 Feb 2020,10,Professional,Consulting Information Technology,Help train develop advanced analytics drive Data Analytics capability company clients. Act Big data technologies . Work closely sales / Big Data space. Write proposals set POC clients . Be company networking opportunities. Identify use AI & Machine Define data fit clients state- - -art methods solve problems efficient Build statistical machine learning techniques patterns large data sets Communicate potential improvement 10 + Business Intelligence / Big Data / Analytics . Familiar : Proven planning analytics business . History industries. Ability communicate vision purpose teams clients.,8000.0,12000.0,10000.0,High
MCF-2020-0048242,Permanent,Lead Data Engineer,JEWEL PAYMENTECH PTE. LTD.,Posted 27 Feb 2020,10,Professional,Information Technology,Be / functional requirements lead /architecture solutions meet requirements. Lead designing - -end deployment well maintenance based practices. Be delivery clear & solutions/code. Contribute development code based company practices guidelines. Continuously improve technologies. Contribute development practices/ . Be strong -player Be excellent English written spoken. 10+ systems. B.Sc. Masters equivalent quantitative field (Computer Science Mathematics Engineering Artificial Intelligence .). Hands 2 programming languages Python/Java/Scala.  In depth 2 Hadoop/Spark/Storm/Flink/Kafka. In depth two NoSQL database (HBase/Cassandra/DynamoDB/Neo4j/Mongo/MemcacheDB) Good machine learning logistic regression/ SVM/ Random Forests. Knowledge advanced data structures algorithms. Knowledge large scale ML Tensorflow/pytorch  Knowledge learning CNN/RNN Knowledge Cloud AWS/GCP. Knowledge like Elastic search/Solr/Lucene. Knowledge Arango DB Proficient CI/CD Jenkins/SonarQube/Ansible. A solver use initiative solutions. A information others way. An approach methods processes. An get . Prior working start- environment,8500.0,11000.0,9750.0,High
MCF-2020-0048325,Contract Permanent,Research Engineer (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Sciences  Laboratory  R&D,Minimum Bachelor computer Science Computer Engineering Mathematics Statistics Data Science expertise one : Data mining data deep learning methods Good techniques solving real- Ability independently innovate develop prototypes demonstrate feasibility research ideas Proficient Python (Keras/Tensorflow/ Pytorch/ ) R Matlab Good player research engineering ethics Good interpersonal communication,3000.0,5500.0,4250.0,Low
MCF-2020-0048823,Permanent,Solution Architect,SIEMENS MOBILITY PTE. LTD.,Posted 27 Feb 2020,5,Professional,Engineering,Actively drive -development Rail Enterprise Asset Management System ensure Translation business requirements Business Analysts Domain Experts Data Scientist Developers integration development Ownership solution lifecycle Rail Enterprise Asset Management System Oversight management implementation architecture Management requirements Several proficiency architecture Full life cycle field software development Experience software Strong Experience Big Data Technologies like Hadoop MapReduce Kafka HBase Cassandra Hive Presto Spark Technical / : Business Intelligence Data Governance Data Science Machine Learning Artificial Intelligence Understanding key DevOps concepts tools ( integration (CICD) architecture) Ability non- IT In- software engineering IT Organizational project program,9500.0,13000.0,11250.0,High
MCF-2020-0049132,Permanent,Energy Engineer,METRON APAC PTE. LTD.,Posted 27 Feb 2020,5,Professional,Engineering,METRON Energy Digital Technologies METRON culture open- Energy Efficiency Industry. METRON developed customers AI machine learning . We provide customers METRON-EVA Energy Virtual Assistant platform matter experts energy ICT data science. Founded METRON fast- - Paris Milan Singapore Dubai Sao Paulo Bogota Mexico. METRON . Conducting feasibility Industrial . Implement METRON solutions Master Data Science tools methodologies : statistical Prepare present deliverables client: . Model Set Identify improvements Implement platform Participate customer needs pre-sales Create partnership stakeholders management : Support implementation phases Manage project: Travel % time Master Science mechanical engineering equivalent industry HVAC / control systems. Technical either project Industrial field. Very oral written communication Japanese English. You world energy As proposal creative implementing . Dynamic problem solving attitude. Proactive communication (internal external) Proficiency English written Experience: 5 Background Industrial mechanical engineering Specialization: Project Management Energy Processes Industry. Field study: University Diploma Engineering School Master Science Engineer ( 5 ) training use energy Technical Experience ( 5 ) Energy Efficiency Project Management Industries Health insurance A flexible environment - home. Professional Paternity/Maternity,3000.0,6000.0,4500.0,Low
MCF-2020-0048361,Contract Permanent,Scientist (Deep Learning 2.0) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Sciences  Laboratory  R&D,PhD  Computer Science Statistics Data Science intensive fields expertise one : Experience corporate application oriented environments plus Ability independently well teams highly desired Good communication proposals reports publications Experience one Tensor Flow Theano Caffe CNTK. Skills Strong programming abilities (e.g. Perl Bash C/C++ Java Python R MATLAB) Computer vision deep learning desirable,4500.0,9000.0,6750.0,Med
MCF-2020-0048842,Permanent,Principal Analyst (Finance Analytics),SINGHEALTH COMMUNITY HOSPITALS,Posted 27 Feb 2020,8,Management,Banking  Finance Engineering Healthcare  Pharmaceutical Others,Master Degree / Bachelor Degree Finance Statistics Mathematics Computer Science/Engineering Business Analytics quantitative disciplines. Preferably 5 technical 2 . Very financial/statistical modelling machine learning data mining track record solving problems methods Experience healthcare Prior algorithms tools R/Python/SQL. Good understanding MATLAB SPSS STATA Strong analytical problem-solving Ability independently well fast-paced environment.,4500.0,6500.0,5500.0,Low
MCF-2020-0047856,Permanent,Researcher,NEC ASIA PACIFIC PTE. LTD.,Posted 26 Feb 2020,3,Management,Sciences  Laboratory  R&D,Research & Development create value finding customers/ customer data( data .)  issues technologies. Expertise algorithms data . Ph.D. Master Degree Computer Science Operations Research Applied      Statistics Data Mining Machine Learning Physics quantitative discipline. At 5  . Deep understanding statistical concepts      machine-learning      recommendation optimization algorithms. Expert - variety tools. Good database technologies. Good programming C/C++ Java Python / R¢ Good       use statistical R MATLAB SPSS      SAS preferred. Good BI tools Power BI Tableau      Microstrategy equivalent. Experience - solve       problems unique       technical desirable. Excellent written . Knowledge Public Safety Transportation Healthcare domains .,4500.0,6000.0,5250.0,Low
MCF-2020-0047975,Contract,Assistant Manager / Manager,NATIONAL UNIVERSITY OF SINGAPORE,Posted 26 Feb 2020,0,Management,General Management,Recognised degree (master PhD) Computer Science Information Technology Software Engineering fields (e.g. Data Science Health Informatics Industrial Engineering). Excellent analytical problem solving . Experience SQL Apache Hadoop open- (e.g. Python R) plus. Experience maintaining Linux server cluster. Competent written spoken English. Good player supervision independently. Self-driven excellent interpersonal . Good organization multi-task fast-paced environment.,3100.0,4700.0,3900.0,Low
MCF-2020-0047557,Contract Permanent,Scientist (Industrial IOT Innovation) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 26 Feb 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD   Computer Science/Engineering equivalent expertise Have   one : blockchain  IOT parallel distributed privacy   . Programming   : multi-language (C++ C# Java Python Go) (TCP/IP  Socket) parallel programming (multi- OpenMP MPI) Web-based   development. Strong   background Public Key Infrastructure K-   preferable Candidates   - experiences network Linux OS   (e.g. Xen KVM Docker)  database preferable,4500.0,9000.0,6750.0,Med
MCF-2020-0047551,Contract Permanent,Research Engineer (Industrial IOT Innovation) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 26 Feb 2020,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Master/  Bachelor Computer Science/Engineering equivalent  expertise Excellent   development :  multi-language (C++ C# Java Python Go) (TCP/IP Socket)  parallel programming (multi- OpenMP MPI) Web-   Candidates   - experiences network Linux OS   (e.g. Xen KVM Docker)  database preferable Knowledge   data security privacy preferable,3000.0,6000.0,4500.0,Low
MCF-2020-0047573,Contract Permanent,Senior /  Research Engineer (Sustainable Hybrid Lighting System) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 26 Feb 2020,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Bachelor Master degree Information Technology/Computer  Science/Engineering relevant discipline Previous data science/machine  learning Programming  Python Good communication interact external   Team spirit Ability fast-paced  environment,3000.0,6000.0,4500.0,Low
JOB-2019-0134334,Permanent,Data Scientist,GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Management,Information Technology Public  Civil Service,Work closely stakeholders understand needs/ problem case data actionable used operations .  Perform pre- engineering models analysis. Know appropriate communicate effectively. Iterate stakeholders based insights. Depending needs dashboards tools data exploration well may expected.  Potentially deployed Government Agencies Data Scientist. This data analytics projects Agency well services Agency teams Agency data planning pipeline Bachelor Degree Computer Science Statistics Economics Quantitative Social Science . We (e.g. Coursera) Minimum 2 preferably data science field Ability well understand business needs challenges Understand techniques machine learning data analytics Training relevant one : Data science tools R Python Visual like Tableau Qlik Excellent communication oral written Strong problem solving Team player Passion use analytics data improve Public Service Data science tools R Python Visual like Tableau Qlik,5000.0,9000.0,7000.0,Med
JOB-2019-0235679,Permanent,Data Scientist Artificial Intelligence Platforms,GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Management,Information Technology Public  Civil Service,Improve delivery policy insights Work closely product scientists engineers develop test Write production- engineers models operation Learn new things members multi-disciplinary Rapid Prototyping - Instead ideas testing . This quickly possible . Ownership - In addition means done ideas . Building . Continuous Learning - Working new means working . Taking time learn new technologies languages encouraged essential. Applicants well-versed Python JavaScript Scala mandatory. Proficiency learn us. Applicants working data machine learning solve problems Applicants demonstrated build code problems  Applicants initiative code engineers Applicants public,6000.0,11000.0,8500.0,High
JOB-2019-0010031,Permanent,Data Scientist (Human Capital),GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Management,Information Technology Public  Civil Service,Consult HR problems Extract data sets HR Centers Excellence complex data analysis Design insights key HR stakeholders Level- POG new HR systems technologies Participate data projects discover technologies At 2 professional data science business analytics field In-depth basic data (e.g. machine-learning language application statistics) Technical expertise data (e.g. Tableau Python R SAS) database (e.g. SQL Hadoop) Excellent communication (written verbal) stakeholder-management Self-starter passionate data analysis,5000.0,8000.0,6500.0,Med
JOB-2019-0106770,Permanent,DevOps Engineer Artificial Intelligence Platforms,GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Management,Information Technology Public  Civil Service,Managing orchestration maintenance data pipelines Data Science products Providing DevOps operational support Architecture planning (Private Public cloud) Developing Development operation continuous integration .  Effectively high-   Develop tools environments Perform independent research product required  Monitoring automation / / issues environment Future- scalability Hands- coding teams environments Have / Excellent problem solving troubleshooting Strong DevOps orchestration . Ansible Airflow Docker Kubernetes Terraform Artifactory/Nexus Sonatype Cloud management AWS GCP Strong scripting e.g. Python Bash JavaScript Scala Rust Go Strong understanding Apache Spark/Flink Hadoop systems / (RabbitMQ Kafka) Strong understanding virtualization Experience testing response Experience machine integrate cloud computing e.g. Databricks KX Experience distributed systems Experience - /routing Breadth - OS computing,5000.0,8500.0,6750.0,Med
MCF-2020-0064291,Permanent,Data Scientist - Signal Processing,BIOFOURMIS SINGAPORE PTE. LTD.,Posted 16 Mar 2020,2,Professional,Engineering Healthcare  Pharmaceutical Information Technology,Master Ph.D. Biomedical Engineering Computer Science Electrical Engineering relevant discipline. Possess 2  -performance Python machine . Familiar signal/image . Understand  - (ECG PPG biomedical/healthcare data) plus. Follows software development version control . Experience working Linux plus. Excellent written verbal communication . Good player.,4000.0,6500.0,5250.0,Low
MCF-2020-0064779,Permanent,Automation Engineer Java - Backend  /  Workflow  /  UI Analyst (60932),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 16 Mar 2020,1,Jr Executive,Banking  Finance,Core Java including developing APIs Knowledge SDLC practices Git Maven Mockito Junit . Knowledge Databases SQL No SQL Big Data . Knowledge Messaging system Kafka Rabbit MQ Apache Flink . Knowledge frameworks JDBC Caches . Knowledge like JSON XML Avro . Demonstrates strong technical required attention initiative / technical/analytical Drive Motivation - Successfully improve / face Client Business Focus - Effectively - business users / Teamwork  Gives evidence strong across members participate contribute Communication Skills - Communicates relevant important clear /new ideas others Good Amazon Cloud development. Ability integrate third frameworks development applicable Process engineering - Review risks procedures,4000.0,8000.0,6000.0,Med
MCF-2020-0064776,Permanent,Automation Engineer Java - Backend / Workflow / UI Associate (60932),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 16 Mar 2020,3,Sr Executive,Banking  Finance,Core Java including developing APIs Knowledge SDLC practices Git Maven Mockito Junit . Knowledge Databases SQL No SQL Big Data . Knowledge Messaging system Kafka Rabbit MQ Apache Flink . Knowledge frameworks JDBC Caches . Knowledge like JSON XML Avro . Demonstrates strong technical required attention initiative / technical/analytical Drive Motivation - Successfully improve / face Client Business Focus - Effectively - business users / Teamwork  Gives evidence strong across members participate contribute Communication Skills - Communicates relevant important clear /new ideas others Good Amazon Cloud development. Ability integrate third frameworks development applicable Process engineering - Review risks procedures,7500.0,15000.0,11250.0,High
MCF-2020-0064544,Contract Permanent,Postdoctoral Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,Posted 16 Mar 2020,0,Jr Executive,Engineering Sciences  Laboratory  R&D,Applicants PhD degree disciplines. Candidates complete PhDs apply. In period PhD may either position Research Associate Research Engineer . Applicants fundamental materials (preferably offshore systems). Applicants basic applying learning algorithms. Applicants large- . Applicants also basic . Applicants well English ( oral written).,4200.0,5500.0,4850.0,Low
MCF-2020-0064135,Permanent,Data Engineer (Data Platform),LIBERTY WIRELESS PTE. LTD.,Posted 16 Mar 2020,1,Sr Executive,Engineering,Own - All Things Data. Design develop implement Big Data platforms Cloud architecture Setting platform data Setting tools data warehouse Utilize state- - -art methods data processing & analysis. Working open 1 ~ 3 relevant (Python Java Scala) Bachelors Masters degree Computer Science Engineering relevant industry equivalent required. Knowledge Big Data technologies ( Hadoop Spark Kafka Cassandra Hive/Pig Java/MapReduce) scaling big data technologies curiosity systems key successful. Experience SQL Database NoSQL databases CouchDB MongoDB Cassandra HBase DynamoDB Working data ( ) Working Bash Linux Environments Exposure -time processing pipelines Spark-streaming Flink Exposure data machine Azure Amazon Web Services (AWS) / Google Cloud plus Experience orchestration tools like Airflow Experience Data Warehouse Redshift Snowflake Exposure data visualization tools plus (Tableau Looker Metabase .),5600.0,7400.0,6500.0,Med
MCF-2020-0063776,Permanent,Robotics Software Engineer (Localisation),MOVEL AI PTE. LTD.,Posted 15 Mar 2020,3,Professional,Information Technology,Improve / Increase robustness situations ( .e Night/Day Dynamic/Static environments) Have domain one sensors debug IMU Camera Lidar Sonar Wheel Encoders. Filtering / Merging / Clean / Parse sensor data. C++ / Python SLAM / VSLAM Proficiency Linux Identifying scenarios algorithms Testing methodology data collection Knowledge Robot Operating System (ROS) PCL / OpenCV / Boost/Eigen Experience Unit Testing Frameworks. Experience OpenCL Experience Machine Learning/Deep Learning. CUDA programming Pose Estimation Object/Scene/Text recognition. Familiarity open- linear linear algebra libraries. Excellent linear algebra . PCL / OpenCV / Boost/Eigen Experience Unit Testing Frameworks. Experience OpenCL Experience Machine Learning/Deep Learning. CUDA programming Pose Estimation Object/Scene/Text recognition. Familiarity open- linear linear algebra libraries. Excellent linear algebra .,3500.0,6000.0,4750.0,Low
MCF-2020-0063189,Contract Permanent,Scientist (Robotics & Autonomous Systems) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Research development methods - manipulation human- real-world applications. Closely collaborate researchers - based deep/reinforcement/machine learning. System integration modules multi- -   platforms. Work within systems tests real- deployments. Write outcome. PhD Computer Science Robotics Engineering fields Minimum 2 Years Fresh PhD worked closely apply Proven research human- publications. Experience machine/deep/reinforcement learning plus. Proficient programming (C/C++ Python). Extensive - implementations . Experience ROS Gazebo Moveit! OpenRave motion . Experience Tensorflow Keras OpenAI Gym PyTorch machine learning tools advantageous. Good analytical problem solving demonstrated - projects. Good communication .,4500.0,9000.0,6750.0,Med
MCF-2020-0063176,Contract Permanent,Scientist (Human Language Technologies) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Ph.D degree Computer Science Electrical/Computer Engineering fields Experience Deep Learning approaches platforms (Tensorflow/Pytorch) Knowledge Machine Learning Natural Language Processing theory applications Familiar problems natural well state- - -art methods approaches problems Proficiency one programming language (Python) Passionate research development,4500.0,9000.0,6750.0,Med
MCF-2020-0063216,Contract Permanent,Scientist (Robotics & Autonomous Systems) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Information Technology Sciences  Laboratory  R&D,Research development interaction & robot application machine learning System integration modules environment Actively collaborate researchers - robots testing real- deployments Closely collaborate researchers create capabilities Realisation algorithms developed suitable deployment optimizing algorithms allow real time processing deployment Support research Department PhD Computer Science Electrical Electronics Computer Mechanical Mechatronics Engineering Background / machine Proficient programming (C/C++ / Python) Strong record Good analytical innovative proven track record solving projects relevant robotics Good communication,4500.0,9000.0,6750.0,Med
MCF-2020-0063319,Contract Permanent,Scientist (Robotics & Autonomous Systems) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Research development motion detection camera / lidar coordination drone Algorithm development testing system integration modules world applications Actively collaborate researchers - system testing real- deployments Realisation algorithms developed suitable deployment optimizing algorithms allow real time processing PhD Mechanical Electrical Computer Science/Engineering Machine Learning fields Minimum 1  - research development Strong software development C/C++ Python Good ROS Linux / DDS middleware Familiarity motion planning works lidar / vision drone advantageous Experience Machine Learning motion planning Good communication player resourceful,4500.0,9000.0,6750.0,Med
MCF-2020-0063301,Contract Permanent,Scientist (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Develop methods algorithms - - Develop 3D volume - - Develop methods algorithms ( individual group) behaviour multi- data Develop behaviour . Collaborate members research PhD Computer Science/ Engineering Automation Mathematics Statistics Fresh PhD apply Familiar Computer vision Computer image/ Machine Learning tools e.g. Tensor flow Proficient Computer Programming,4500.0,9000.0,6750.0,Med
MCF-2020-0063278,Contract Permanent,Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Minimum Bachelor degree field computer science computer engineering mathematics statistics electrical engineering. Knowledge cyber security network security system security system integration. Experience hackathons / ethical hacking huge plus. Ability independently translate research ideas programs industry standard coding practices. Proficient Python C Java. Basic data analytics machine learning. Able deliver tight schedule. Good player research engineering ethics. Good interpersonal communication .,3900.0,7800.0,5850.0,Med
MCF-2020-0063273,Contract Permanent,Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Minimum Bachelor degree field computer science computer engineering mathematics statistics electrical engineering. Knowledge cyber security network security system security system integration. Experience hackathons / ethical hacking huge plus. Ability independently translate research ideas programs industry standard coding practices. Proficient Python C Java. Basic data analytics machine learning. Able deliver tight schedule. Good player research engineering ethics. Good interpersonal communication .,3900.0,7800.0,5850.0,Med
MCF-2020-0063239,Contract Permanent,Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Bachelor degree field computer science computer engineering mathematics statistics electrical engineering. Knowledge cyber security network security system security system integration. Experience hackathons / ethical hacking huge plus. Ability independently translate research ideas programs industry standard coding practices. Proficient Python C Java. Basic data analytics machine learning. Able deliver tight schedule. Good player research engineering ethics. Good interpersonal communication . Ability learn Willingness learn Interest cyber-security domain.,3000.0,5500.0,4250.0,Low
MCF-2020-0063246,Contract Permanent,Scientist (Aural Language Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,PhD Computer Engineering Computer Science Machine Learning Proficient Python/ MATLAB/ C++ programming/ JAVA Knowledgeable ASR / Deep Learning Team spirit problem-solving Excellent verbal written communication Good track international journals peer-,4500.0,9000.0,6750.0,Med
MCF-2020-0063243,Contract Permanent,Scientist (Aural Language Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,PhD Computer Engineering Computer Science Machine Learning Proficient Python/ MATLAB/ C++ programming Knowledgeable ASR / Deep Learning Team spirit problem-solving Excellent verbal written communication Good track international journals peer-,4500.0,9000.0,6750.0,Med
MCF-2020-0063372,Contract Permanent,Scientist (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Deliver results: Develop new performance Demonstrate long- - PhD computer science topics Being excellent player Good interpersonal communication,4500.0,9000.0,6750.0,Med
MCF-2020-0063173,Contract Permanent,Scientist (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Deliver results: Develop new performance Demonstrate long- - PhD Computer Science fields Being excellent player Good interpersonal communication,4500.0,9000.0,6750.0,Med
MCF-2020-0063287,Contract Permanent,Scientist (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,Ability learn Willingness learn Strong interest cybersecurity domain Minimum PhD degree Information Security Cybersecurity fields. Knowledge / cybersecurity network security system security malware research cryptography forensics . Ability conduct independent research publish top conferences journals. Proficient Python C Java. Knowledge data analytics machine learning deep learning huge plus. Industry certifications cybersecurity project management huge plus (e.g. CISSP OSCP CEH PMP). Experience hackathons / ethical hacking beneficial. Good player research engineering ethics. Good interpersonal communication .,4500.0,9000.0,6750.0,Med
MCF-2020-0063227,Contract Permanent,Scientist (Cyber Security & Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,Ability learn Willingness learn Strong interest cybersecurity domain Minimum PhD degree Information Security Cybersecurity fields. Knowledge / cybersecurity network security system security malware research cryptography forensics . Ability conduct independent research publish top conferences journals. Proficient Python C Java. Knowledge data analytics machine learning deep learning huge plus. Industry certifications cybersecurity project management huge plus (e.g. CISSP OSCP CEH PMP). Experience hackathons / ethical hacking beneficial. Good player research engineering ethics. Good interpersonal communication .,4500.0,9000.0,6750.0,Med
MCF-2020-0063197,Contract Permanent,Scientist(Cyber Security & Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Ability learn Willingness learn Strong interest cybersecurity domain Minimum PhD degree Information Security Cybersecurity fields. Knowledge / cybersecurity network security system security malware research cryptography forensics . Ability conduct independent research publish top conferences journals. Proficient Python C Java. Knowledge data analytics machine learning deep learning huge plus. Industry certifications cybersecurity project management huge plus (e.g. CISSP OSCP CEH PMP). Experience hackathons / ethical hacking beneficial. Good player research engineering ethics. Good interpersonal communication .,4500.0,9000.0,6750.0,Med
MCF-2020-0063121,Contract Permanent,Scientist (Dialogue Technology) Aural & Language Intelligence I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,3,Professional,Sciences  Laboratory  R&D,PhD Computer Science Electrical/Computer Engineering 3 experiences NLP technologies Dialogue technology PhD dialogue technology Experience Deep Learning approaches platforms (Tensorflow/ FYIorch/ CNTK) Knowledge Machine Learning Natural Language Processing theory applications Familiar problems natural dialogue systems state- - -art methods approaches problems Good track international journals peer,5900.0,11800.0,8850.0,High
MCF-2020-0062890,Permanent,Senior Data Scientist / Team Lead,SNAPHUNT PTE. LTD.,Posted 13 Mar 2020,5,Sr Executive,Information Technology,Help define Build lead best Leadership Role Developing models algorithms hiring Snaphunt Designing implementing maintaining infrastructure Building proven Defining experiments / You possess advanced degree Computer Science Applied Mathematics Engineering field. You 5 Data Scientist machine learning deep learning You proficient R Python Scala You solid ML algorithms ML frameworks You problem solver problems data You coach performing teams,6000.0,12000.0,9000.0,High
MCF-2020-0063410,Permanent,Senior Data Engineer (Data Platform),LIBERTY WIRELESS PTE. LTD.,Posted 13 Mar 2020,3,Sr Executive,Engineering,Own - All Things Data. Design develop implement Big Data platforms Cloud architecture Setting platform data Setting tools data warehouse Utilize state- - -art methods data processing & analysis. Working open 4 ~ 6 relevant (Python Java Scala) Bachelors Masters degree Computer Science Engineering relevant industry equivalent required. Knowledge Big Data technologies ( Hadoop Spark Kafka Cassandra Hive/Pig Java/MapReduce) scaling big data technologies curiosity systems key successful. Experience SQL Database NoSQL databases CouchDB MongoDB Cassandra HBase DynamoDB Experience -time processing pipelines Spark-streaming Flink Working data Working Bash Linux Environments Exposure data machine Azure Amazon Web Services (AWS) / Google Cloud plus Experience orchestration tools like Airflow Experience Data Warehouse Redshift Snowflake Exposure data visualization tools plus (Tableau Looker Metabase .),7000.0,8500.0,7750.0,Med
MCF-2020-0063306,Contract Permanent,Scientist (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Develop methods algorithms 3D fine- multi- robust - - Develop advanced 3D group- multi-scale 3D modelling Explore 3D identification data Classify 3D data Collaborate members research PhD Computer Science/ Engineering Automation Mathematics Statistics Fresh PhD apply Familiar Computer Vision especially 3D 3D modelling Machine Learning Proficient Computer Programming,4500.0,9000.0,6750.0,Med
MCF-2020-0063256,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 13 Mar 2020,2,Sr Executive,Engineering,Develop software system detection & robot In one domains: Computer Vision algorithm  object detection & tracking Localization Lidar Camera GPS Build & Sensor tracking Embedded System  interfacing Model - Behavior planning  & Simulation  testing & Min. Bachelor Degree Robotics Engineer Engineering course Strong theoretical & practical / Demonstrate & understanding interest Experience developing robot Experience C++ Python ROS Git,4000.0,7800.0,5900.0,Med
MCF-2020-0063193,Contract Permanent,Research Engineer (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Minimum Bachelor Computer Science Computer Engineering fields 1- prior natural language processing / text processing /machine learning preferred Proficient one programming language: Python Java C++ Possess communication interpersonal,3000.0,5500.0,4250.0,Low
MCF-2020-0063184,Contract Permanent,Senior /  Research Engineer (Cyber Security & Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,Ability learn Willingness learn Strong interest cybersecurity domain Minimum Bachelor degree field Computer Science Computer Engineering Mathematics Statistics Electrical Engineering  fields. Knowledge / cybersecurity network security system security system integration. Experience hackathons / ethical hacking huge plus. Industry certifications cybersecurity project management huge plus (e.g. CISSP OSCP CEH PMP). Knowledge data analytics machine learning beneficial. Ability independently translate research ideas programs industry standard coding practices. Proficient Python C Java. Good player research engineering ethics. Good interpersonal communication .,3000.0,5500.0,4250.0,Low
MCF-2020-0063172,Contract Permanent,Scientist (Human Language Technologies) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,0,Professional,Sciences  Laboratory  R&D,PhD Computer Science Computer Engineering Mathematics Electrical Engineering fields Relevant one research : natural language processing/understanding reasoning Quick learner willing necessary Ability innovate develop prototypes demonstrate feasibility research ideas Solid programming one languages: Python Java C# C++ Proficient spoken written English Good communication reports publication Prior plus,4500.0,9000.0,6750.0,Med
MCF-2020-0063143,Contract Permanent,Scientist (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,4,Professional,Sciences  Laboratory  R&D,PhD Computer Science Computer Engineering fields Possess minimum 4 prior natural language processing/ text processing/ machine learning preferred Entry level relevant Proficient one programming language: Java C++ Python Good communication interpersonal,4500.0,9000.0,6750.0,Med
