Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0057894,Permanent,Solution Architect SMART MFG & AI,MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,Posted 09 Mar 2020,10,Jr Executive,Engineering,Design production- . Implement - data Bring - Coach scientist 5+ yearsâ / analytics + yearsâ infrastructure Experience working Big Data platforms Hadoop Spark Snowflake Presentation . Demonstrated - requirements Demonstrable technologies Good communication track Strong analytical problem-solving Strong written communication,4000.0,7500.0,5750.0,Med
MCF-2020-0058594,Permanent,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,Posted 09 Mar 2020,1,Sr Executive,Information Technology,Identify (e.g. ) Translate business Conceptualize /unstructured data Embed Communicate -technical Work Advise advanced analytics PhD Masterâ degree Industrial/System Engineering Applied Mathematics Statistics Electrical/Computer Engineering Business Analytics Minimum 2 Data Science Operation Research Optimization Experience research/ Hands- /coding /libraries (e.g. Fico Xpress CPLEX Gurobi SAS) Proficiency programming language (e.g. Python Java R) Strong Database programming SQL Domain Knowledge data -,4000.0,8000.0,6000.0,Med
MCF-2020-0057804,Permanent,Analyst,TRAFIGURA PTE LTD,Posted 09 Mar 2020,3,Professional,Others,Comprehensive understanding East Suez ; Southeast Asian Advanced / Experience Superior communication () Ability Research Team well . Excellent organizational Intellectual Comprehensive understanding Microsoft Excel VBA Programming capabilities Python Data visualization Tableau preferred Fluency Microsoft PowerPoint Partnering Oversee trading- Routine Manage Calculation Construction maintenance . Oversee information,6250.0,12500.0,9375.0,High
MCF-2020-0057441,Contract Permanent,IT - Data & Analytics Software Engineer,NTT DATA SINGAPORE PTE. LTD.,Posted 08 Mar 2020,5,Sr Executive,Information Technology,Main : Gather business requirements Clients Business Analysts Design & Develop solutions Maintain Innovate /components Build POCs present Elaborate (Design guide â¦) Maintenance existing BI projects Interact Knowledge Microsoft SQL Server (2014- 2017) Knowledge writing SQL Knowledge Knowledge SSRS (2014 2017) PowerBI Knowledge SSIS (2014 2017) Knowledge BIML plus Exposure data visualization tools (Tableau Qlik) Exposure data analytics data science (Python Spark ) Exposure development .Net (2.0 4.5) Proactive Strong communication (written verbal) organizational Strong technologies Team Understanding,5500.0,8500.0,7000.0,Med
MCF-2020-0057435,Contract Permanent,IT - Data & Analytics Software Engineer,NTT DATA SINGAPORE PTE. LTD.,Posted 08 Mar 2020,3,Sr Executive,Information Technology,Main : Gather business requirements Clients Business Analysts Design & Develop solutions Maintain Innovate /components Build POCs present Elaborate (Design guide â¦) Maintenance existing BI projects Interact Knowledge Microsoft SQL Server (2014- 2017) Knowledge writing SQL Knowledge Knowledge SSRS (2014 2017) PowerBI Knowledge SSIS (2014 2017) Knowledge BIML plus Exposure data visualization tools (Tableau Qlik) Exposure data analytics data science (Python Spark ) Exposure development .Net (2.0 4.5) Proactive Strong communication (written verbal) organizational Strong technologies Team Understanding,4500.0,7500.0,6000.0,Med
MCF-2020-0057130,Permanent,Data Science / Data Analytics Lead,M1 LIMITED,Posted 06 Mar 2020,8,Management,Information Technology Telecommunications Others,Lead Data Scientists Data Analysts Focus self- Apply data mining machine Collaborate Proactively sources / Continuously data Degree Statistics Mathematics Computer Science field 8+ Data Analytics Machine learning Expert learning   â neural networks . Knowledge data data warehouse   Experience -time/ real-time data analytics solutions Experience data visualization & analytics tools Tableau ThoughtSpot Working Big Data (e.g. R      Python Scala Matlab Java Hadoop Spark SQL & NoSQL databases Snowflake) Experience MS Azure cloud computing Experience Agile development DevOps CI/CD Telecom Customer Care Order Management Marketing Loyalty Business Support Network Provisioning advantageous Knowledge Digital Marketing platforms Data Management Platform (DMP) analytics (Google Analytics Facebook .) Experience Comfortable working data /unstructured Strong analytical problem solving Excellent communication Ability multi-,8000.0,10500.0,9250.0,High
MCF-2020-0057136,Permanent,Senior / Data Analyst (Data Science Team),M1 LIMITED,Posted 06 Mar 2020,2,Sr Executive,Information Technology Telecommunications Others,Work Proactively Analyse Apply data mining machine learning algorithms Explore Degree Statistics Mathematics Computer Science Engineering field 2+ Data Analysis Machine learning; Expert learning statistical Excellent understanding machine learning techniques ( .) Working Big Data (e.g. R Python Scala Matlab Java Hadoop Spark SQL & NoSQL databases Vertica Snowflake) Familiarity Flask Django Javascript D3 Ruby visualization tools Tableau Power BI ThoughtSpot would Cloud computing e.g. AWS Experience Telecom - Customer Care Order Management Marketing Loyalty Business Support Network Provisioning advantageous Comfortable working data Excellent presentation Able -,3300.0,6000.0,4650.0,Low
MCF-2020-0057143,Permanent,Data Analytics Solution Architect,NCS PTE. LTD.,Posted 06 Mar 2020,10,Management,Engineering Information Technology,Identify opportunities Data & Analytics solutions Translate business . Analyse Data & Analytics solutions Develop Develop Research NCSâ Data Analytics capabilities Develop Data Analytics Provide . Perform : Data Consulting Data Governance Data Management Data Architecture Data Science Data Visualization Help Identify estimates Data & Analytics solutions Provide teams Build maintain Plan Data Analytics Design data models Big Data NoSQL platforms Architect Work issues/ propose/ analytics solutions Bring strategy Work The including: Possess customers -- Good critical - Prior data / Data Analytics Cloudera Microsoft Amazon Web Services Google Teradata Informatica Talend DataStax Cassandra Strong data Spark Scala Impala Hive SQL Apache Nifi real-time data pipelines Good eg: Linux Apache Ambari YARN data platforms Data OLAP Undergraduate Computer science equivalent Experience management data management Large analytics solutions Experience cloud- :,11900.0,20000.0,15950.0,High
MCF-2020-0056348,Permanent,Deployment Engineer,AIRBUS SINGAPORE PRIVATE LIMITED,Posted 06 Mar 2020,2,Sr Executive,Engineering,Innovation Solution Development: Participate . Collect user . Then research . Contribute . Project Management: Manage . Analyze . Business:Share domain Contribute . Engage end- including Europe . Degree/ Masters Engineering . Knowledge MRO process. Knowledge MRO . Interest ( analytics data science). Knowledge () Experience . Good command English mandatory. Willing learn Comfortable teams Able ( ) Able motivated,3500.0,6000.0,4750.0,Low
MCF-2020-0055895,Permanent,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,Posted 06 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Perform Lead/ Assist PhD Civil Mechanical Engineering disciplines Independent self- strong Excellent (e.g. & reports) English English communication Proficiency Matlab Strong research () / methods Experience experiments High quality Preferably experiments Interest / IT,4000.0,6000.0,5000.0,Low
MCF-2020-0055673,Permanent,Senior Frontend Engineer,OLDENDORFF CARRIERS (SINGAPORE) PTE. LTD.,Posted 05 Mar 2020,5,Professional,Information Technology,Building core UI components React. Working create      . Collaborating business       processes       efficiency. Creating -       front end Implementing best practices       . Working scientists       . 3+ React development Comfortable architecture       platforms. Previously       JavaScript. Prior JavaScript      . Successfully --      solutions . Experience Mapbox Web GL      D3 .,8000.0,12000.0,10000.0,High
MCF-2020-0053349,Permanent,Associate Director Data Science Consulting,DATASPARK PTE. LTD.,Posted 04 Mar 2020,8,Management,Information Technology Telecommunications,You lead Dataspark - proposals As engage C- Datasparkâ You Dataspark partners Dataspark Develop & Datasparkâ / Lead / Dataspark .  Architect cases Dataspark Provide Lead cycle . Work Review For Be technical & non-technical Dataspark. Open Singapore Bachelors Masterâ degree Computer Science Analytics discipline Ability . 5- BI data management data An Dataspark Experience working Telco clients APAC Domain Telco Network Planning Has .Experience advanced analytics Predictive Modelling Knowledge Analytics Data Warehousing ETL data structuresGood EQ Self- & Proven Ability Passionate Data Science,10000.0,20000.0,15000.0,High
MCF-2020-0054244,Permanent,Manager Enterprise Analytics (Data Science),HUDSON RPO (SINGAPORE) PTE. LTD.,Posted 04 Mar 2020,7,Management,Others,Design machine Healthcare. Communicate relevant . Implement . Develop . Provide Enterprise Data Analytics department. Drive industryâ new . Develop .,7000.0,11000.0,9000.0,High
MCF-2020-0053768,Permanent,Data & Cloud Architect - Retail Analytics,KINGFISHER RECRUITMENT (SINGAPORE) PTE. LTD.,Posted 04 Mar 2020,8,Management,Information Technology,Lead data Lead platforms Work Data Science Software Engineering Product Management Country Teams build Strong data AWS technologies RDBMS ETL (Spark Python) NoSQL Expertise learning models AWS Basic end technologies Kubernetes Experience Retail / CPG B2B Big Data Analytics plus,9000.0,13000.0,11000.0,High
MCF-2020-0052915,Permanent,Sen. Risk Management Data Scientist #147467,CREDIT SUISSE SERVICES AG,Posted 03 Mar 2020,5,Management,Banking  Finance Information Technology,A department Diversity Inclusion (D&I) firmâ D&I Global Conduct Ethics Standards. Opportunity motivated Analytics Credit Suisse based Singapore insights. Building . Developing partner IT . Developing ( learning) . Responsibility sets. Studying large. Developing working . Collaboratively . At 5 financial - discipline (market/credit/enterprise). Experience . Hold PhD Masterâ field (e.g. Data Science Machine Learning Statistics Mathematics Physics) Computer Science At 3-5 modelling machine learning / : classification Machine Learning algorithms Supervised Unsupervised Experience Natural Language Processing (NLP) / unstructured . Proficient one : Python PySpark SQL scale e.g. Spark Hive. Outstanding written verbal . Experience environment . High . You within . Understand . This application.,9000.0,15000.0,12000.0,High
MCF-2020-0052338,Permanent,Senior Data Scientist (188079),SIEMENS MOBILITY PTE. LTD.,Posted 03 Mar 2020,4,Sr Executive,Engineering Information Technology,Collaborate Product Owners develop -. Understand processes. Work engineering. Research . Design . Drive . Communicate -. Promote Data- culture Siemens. Minimum 4 . Strong proven - information . Experience collaborating Developers UX Experts Product Owners . Strong working Python Hadoop. Spark SQL R. Working AWS Azure. Exposure/ tools & Infrastructure Jenkins GITHUB Eclipseâ¦Experience working Agile Excellent communication ; non-. Interest . Promote . Transfer scientists. MS PhD : Computer Science Statistics Applied Mathematics Operations Research Engineering Economics .,7000.0,10500.0,8750.0,High
MCF-2020-0052744,Contract,DATABASE CONSULTANT,CAPITA PTE. LTD.,Posted 03 Mar 2020,5,Sr Executive,Information Technology,Design platform  datasets () real-time    -source Big Data technologies Collaborate well  Support IT data clientsâ data science machine learning Degree  Computer Science Computer Engineering  equivalent Demonstrated practical -depth BI  Experience Big Data - Good understanding Telco data models. Knowledge capabilities SQL Relational Database Management System Parallel programming (Hadoop HDFS HBase Hive Spark .) Graph- programming (Neo4j) Java Python Amazon AWS Agile software Mobile app programming (iOS Android),6000.0,9000.0,7500.0,Med
MCF-2020-0052154,Permanent,IT Senior Software Engineer,POWERTECH TECHNOLOGY (SINGAPORE) PTE. LTD.,Posted 03 Mar 2020,5,Sr Executive,Information Technology,Plan Design Develop IT Systems Collect new IT Project Engage systems Provide troubleshooting & MES IT system Software development C# VB.NET Jquery ASP.NET Oracle MSSQL MES system IT user acceptance testing Follow users Other duties assigned IT learn IT disciplines Bachelors Master Engineering Data Science Computer Science Computer Engineering field study 5 â projects Experienced Oracle MSSQL databases Have Must Good members,4000.0,5100.0,4550.0,Low
MCF-2020-0052028,Permanent,Data Scientist,GO-JEK SINGAPORE PTE. LTD.,Posted 02 Mar 2020,4,Sr Executive,Engineering Information Technology,Selecting learning models. Data ---. Extending companyâ . Enhancing systems. Processing . Doing ad- . Building learning models. A/B Testing . At 4  sets. Self- strong . Excellent understanding machine learning techniques algorithms. Experience Scikit-Learn R Weka MatLab . Great communication . Possess understanding CS fundamentals. Strong regression . Strong programming . Experienced Python R Golang Scala R Shell. Ability . Ability problems . Experience techniques (supervised ) develop . Kaggle/Hackathon plus. Prior huge plus.,8000.0,15000.0,11500.0,High
MCF-2020-0051194,Contract Permanent,IT - Data & Analytics Software Engineer,NTT DATA SINGAPORE PTE. LTD.,Posted 02 Mar 2020,3,Sr Executive,Information Technology,Gather business requirements Clients Business Analysts Design & Develop solutions Maintain Innovate /components Build POCs present Elaborate (Design guide â¦) Maintenance existing BI projects Interact Continous Improvement Capability ( âautomation testingâ â packagingââ¦) Knowledge Microsoft SQL Server (2014- 2017) Knowledge writing SQL Knowledge Knowledge SSRS (2014 2017) PowerBI Knowledge SSIS (2014 2017) Knowledge BIML plus Exposure data visualization tools (Tableau Qlik) Exposure data analytics data science (Python Spark ) Exposure development .Net (2.0 4.5) Proactive Strong communication (written verbal) organizational Strong technologies Team Understanding,5000.0,8500.0,6750.0,Med
MCF-2020-0050645,Permanent,Head of Data Engineering,STAFFONDEMAND PTE. LTD.,Posted 29 Feb 2020,8,Management,General Management Information Technology,Highly . Focus DWH DWH technologies BI tools . Demonstrated cloud architecture. Worked tools BigQuery Google Data Studio HADOOP SPARK HANA Tableau Must e- . Managed - data data security . Worked high . Managed,13000.0,20000.0,16500.0,High
MCF-2020-0050648,Permanent,User Research Lead (Fairprice),STAFFONDEMAND PTE. LTD.,Posted 29 Feb 2020,7,Management,Engineering,Both Lead Practitioner - Lead researchers -- e- Guide teams Be Design research ( - ) (). Triangulate research Data Science Surveys Market Research Secondary data Collaborate Present recommendations Demonstrate strong analytical Build users. Deliver high quality . Ability BA/BS Computer Science Human-Computer Interaction Cognitive Science Experimental Psychology Anthropology Information Science field . A minimum 7 . Minimum 2 managing Experience lifecycle Organized independently . Strong oral written communication . Excellent Self Familiarity ( Python R Matlab C++ Java Go) SQL. Experience .,6000.0,12000.0,9000.0,High
MCF-2020-0050254,Permanent,AVP Enterprise Data Governance,SCIENTE INTERNATIONAL PTE. LTD.,Posted 28 Feb 2020,10,Management,Insurance,Degree Computer Science Engineering Information Technology Statistics ; Minimum 6  working 2 - data management; Solid ; Strong data / data management data ; Strong ; Keen -engineering; Understanding   . Six Sigma Certification; Knowledge Data Science Data Analytics; Experience Insurance Industry. Develop policies   organizationâ ; Work   data ; Manage ; Strategize &  -service; Ensure ; Involve root cause analysis Data Incidents & ; Involved  data; Actively Data Governance Committee Data Governance Working Group .,5000.0,10000.0,7500.0,Med
MCF-2020-0050299,Permanent,DATA ENGINEER,MAGRATH (SINGAPORE) PTE. LTD.,Posted 28 Feb 2020,5,Professional,Banking  Finance,Gather ( APIs write SQL .). Process . Monitoring . Implement . Collaborate closely -use . Bachelorâ Degree Computer Science Engineering subject. Experience finance- applications Proficiency Python C++ development. Experience SQL NoSQL technologies. Experience Unix/Linux environment. Critical : problems. Self-: projects. Team communication . Capable across . Knowledge / . Experience . Experience web application development Experience real- applications. Experience Wikipedia transactions . Exposure KDB+ database q scripting.,10000.0,14000.0,12000.0,High
JOB-2019-0225564,Permanent,Assistant Director Strategic Planning and Policy (Data & Statistical Analysis),INTELLECTUAL PROPERTY OFFICE OF SINGAPORE,Posted 28 Feb 2020,3,Management,Public  Civil Service,Plan ; Shape practiceâoriented IP (including ); Support crossâ Singaporeâ IP . A Degree Economics Data Science Statistics Mathematics field; At 3â5 / statistical analysis; The capacity () ideas/insights; (b) ; (c) ; The ; The ; A player.,4600.0,7600.0,6100.0,Med
MCF-2020-0050052,Permanent,Lead Product Manager - Grablink,GRABLINK PTE. LTD.,Posted 28 Feb 2020,3,Professional,Engineering,In product. You . Shape Grab start- . Collaborate . Define solve . Ensure - IT. Collect development. 3+ Masters computer science software engineering Strong problem solving Strong results-oriented Strong - Programming Grab user Consumer Payments,12000.0,18000.0,15000.0,High
MCF-2020-0048687,Permanent,Senior Data Scientist - Data Intelligence Expert,PALO IT SINGAPORE PTE. LTD.,Posted 27 Feb 2020,10,Professional,Consulting Information Technology,Help advanced Data Analytics clients. Act Big data technologies . Work / Big Data . Write POC clients . Be opportunities. Identify use AI & Machine Define clientsâ state- - -art Build data sets Communicate 10 + Business Intelligence / Big Data / Analytics . Familiar : Proven business . History . Ability clients.,8000.0,12000.0,10000.0,High
MCF-2020-0048242,Permanent,Lead Data Engineer,JEWEL PAYMENTECH PTE. LTD.,Posted 27 Feb 2020,10,Professional,Information Technology,Be / lead / . Lead designing -- . Be & solutions/code. Contribute based companyâ . Continuously . Contribute /. Be strong -player Be excellent English written spoken. 10+ . B.Sc. Masters field (Computer Science Mathematics Engineering Artificial Intelligence .). Hands 2 programming languages Python/Java/Scala.  In depth 2 Hadoop/Spark/Storm/Flink/Kafka. In NoSQL database (HBase/Cassandra/DynamoDB/Neo4j/Mongo/MemcacheDB) Good / SVM/ Random Forests. Knowledge structures algorithms. Knowledge large scale ML Tensorflow/pytorch  Knowledge learning CNN/RNN Knowledge Cloud AWS/GCP. Knowledge like Elastic search/Solr/Lucene. Knowledge Arango DB Proficient CI/CD Jenkins/SonarQube/Ansible. A . A . An processes. An get . Prior - environment,8500.0,11000.0,9750.0,High
MCF-2020-0048325,Contract Permanent,Research Engineer (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Sciences  Laboratory  R&D,Minimum Bachelor computer Science Computer Engineering Mathematics Statistics Data Science expertise one : Data methods Good real- Ability research ideas Proficient Python (Keras/Tensorflow/ Pytorch/ ) R Matlab Good player research engineering ethics Good interpersonal communication,3000.0,5500.0,4250.0,Low
MCF-2020-0048823,Permanent,Solution Architect,SIEMENS MOBILITY PTE. LTD.,Posted 27 Feb 2020,5,Professional,Engineering,Actively drive -development Rail Enterprise Asset Management System ensure Translation business requirements Business Analysts Domain Experts Data Scientist Developers Ownership Rail Enterprise Asset Management System Oversight architecture Management requirements Several Full development Experience software Strong Experience Big Data Technologies like Hadoop MapReduce Kafka HBase Cassandra Hive Presto Spark Technical / : Business Intelligence Data Governance Data Science Machine Learning Artificial Intelligence Understanding key DevOps ( integration (CICD) ) Ability non- IT In- software engineering IT Organizational,9500.0,13000.0,11250.0,High
MCF-2020-0049132,Permanent,Energy Engineer,METRON APAC PTE. LTD.,Posted 27 Feb 2020,5,Professional,Engineering,METRON Energy Digital Technologies METRONâ - Energy Efficiency Industry. METRON AI machine learning . We METRON-EVA® Energy Virtual Assistant ICT data science. Founded METRON fast-- Paris Milan Singapore Dubai Sao Paulo Bogota Mexico. METRON . Conducting Industrial . Implement METRONâ solutions Master Data Science : statistical Prepare client: . Model Set Identify Implement platform Participate pre-sales Create management : Support Manage project: Travel % time Master Science mechanical engineering HVAC / . Technical Industrial field. Very oral written communication Japanese English. You As . Dynamic problem . Proactive communication () Proficiency English written Experience: 5 Background Industrial mechanical engineering Specialization: Project Management Energy Processes Industry. Field study: University Diploma Engineering School Master Science Engineer ( 5 ) energy Technical Experience ( 5 ) Energy Efficiency Project Management Industries Health A environment - home. Professional Paternity/Maternity,3000.0,6000.0,4500.0,Low
MCF-2020-0048361,Contract Permanent,Scientist (Deep Learning 2.0) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Sciences  Laboratory  R&D,PhD  Computer Science Statistics Data Science : Experience corporate application oriented environments plus Ability independently well teams highly desired Good communication proposals reports publications Experience one Tensor Flow Theano Caffe CNTK. Skills Strong programming abilities (e.g. Perl Bash C/C++ Java Python R MATLAB) Computer vision deep,4500.0,9000.0,6750.0,Med
MCF-2020-0048842,Permanent,Principal Analyst (Finance Analytics),SINGHEALTH COMMUNITY HOSPITALS,Posted 27 Feb 2020,8,Management,Banking  Finance Engineering Healthcare  Pharmaceutical Others,Masterâ Degree / Bachelorâ Degree Finance Statistics Mathematics Computer Science/Engineering Business Analytics quantitative disciplines. Preferably 5 technical 2 . Very financial/statistical modelling machine problems methods Experience healthcare Prior R/Python/SQL. Good understanding MATLAB SPSS STATA Strong analytical problem-solving Ability independently -.,4500.0,6500.0,5500.0,Low
MCF-2020-0047856,Permanent,Researcher,NEC ASIA PACIFIC PTE. LTD.,Posted 26 Feb 2020,3,Management,Sciences  Laboratory  R&D,Research & Development customers/ ( data .) solve customerâ . Expertise algorithms data . Ph.D. Masterâ Degree Computer Science Operations Research Applied      Statistics Data Mining Machine Learning Physics . At 5 yearsâ . Deep understanding      machine-learning       . Expert - variety tools. Good database technologies. Good programming C/C++ Java Python / Râ¢ Good       R MATLAB SPSS      SAS preferred. Good BI tools Power BI Tableau      Microstrategy equivalent. Experience - solve             . Excellent written . Knowledge Public Safety Transportation Healthcare domains .,4500.0,6000.0,5250.0,Low
MCF-2020-0047975,Contract,Assistant Manager / Manager,NATIONAL UNIVERSITY OF SINGAPORE,Posted 26 Feb 2020,0,Management,General Management,Recognised degree (masterâ PhD) Computer Science Information Technology Software Engineering fields (e.g. Data Science Health Informatics Industrial Engineering). Excellent analytical problem solving . Experience SQL Apache Hadoop open- (e.g. Python R) plus. Experience Linux . Competent written spoken English. Good player; . Self- interpersonal . Good --.,3100.0,4700.0,3900.0,Low
MCF-2020-0047557,Contract Permanent,Scientist (Industrial IOT Innovation) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 26 Feb 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD   Computer Science/Engineering Have   one :  IOT  . Programming  : multi-language (C++ C# Java Python Go); (TCP/IP  Socket) parallel programming (multi- OpenMP MPI); Web-based   development. Strong   background Public Key Infrastructure K-   Candidates   - Linux OS   (e.g. Xen KVM Docker),4500.0,9000.0,6750.0,Med
MCF-2020-0047551,Contract Permanent,Research Engineer (Industrial IOT Innovation) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 26 Feb 2020,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Master/  Bachelor Computer Science/Engineering equivalent  expertise Excellent   development :  multi-language (C++ C# Java Python Go); (TCP/IP Socket)  parallel programming (multi- OpenMP MPI); Web-   Candidates   - Linux OS   (e.g. Xen KVM Docker)   Knowledge,3000.0,6000.0,4500.0,Low
MCF-2020-0047573,Contract Permanent,Senior /  Research Engineer (Sustainable Hybrid Lighting System) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 26 Feb 2020,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Bachelor Master degree Information Technology/Computer  Science/Engineering relevant discipline Previous data science/machine  learning Programming  Python Good   Team spirit Ability fast-  environment,3000.0,6000.0,4500.0,Low
JOB-2019-0134334,Permanent,Data Scientist,GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Management,Information Technology Public  Civil Service,Work / used .  Perform pre- analysis. Know communicate effectively. Iterate . Depending .  Potentially Government Agencies Data Scientist. This data Agency Agency teams Agency Bachelor Degree Computer Science Statistics Economics Quantitative Social Science . We (e.g. Coursera) Minimum 2 science field Ability Understand techniques machine learning data analytics Training : Data science tools R Python Visual like Tableau Qlik Excellent communication oral written Strong problem solving Team player Passion Public Service Data science tools R Python Visual like Tableau Qlik,5000.0,9000.0,7000.0,Med
JOB-2019-0235679,Permanent,Data Scientist Artificial Intelligence Platforms,GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Management,Information Technology Public  Civil Service,Improve insights Work Write production- operation Learn - Rapid Prototyping - Instead . This . Ownership - In . Building . Continuous Learning - Working working . Taking new . Applicants well- Python JavaScript Scala mandatory. Proficiency . Applicants working data Applicants   Applicants engineers Applicants public,6000.0,11000.0,8500.0,High
JOB-2019-0010031,Permanent,Data Scientist (Human Capital),GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Management,Information Technology Public  Civil Service,Consult HR problems Extract data sets HR Centers Excellence complex data analysis Design HR stakeholders Level- POG new HR Participate At 2 In- data (e.g. machine- ) Technical (e.g. Tableau Python R SAS) database (e.g. SQL Hadoop) Excellent communication (written verbal) stakeholder-management Self- data analysis,5000.0,8000.0,6500.0,Med
JOB-2019-0106770,Permanent,DevOps Engineer Artificial Intelligence Platforms,GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Management,Information Technology Public  Civil Service,Managing data pipelines Data Science products Providing DevOps operational support Architecture planning (Private Public cloud) Developing Development integration .  Effectively high-  Develop Perform   Monitoring automation // Future- scalability Hands- environments Have / Excellent problem Strong DevOps . Ansible Airflow Docker Kubernetes Terraform Artifactory/Nexus Sonatype Cloud management AWS GCP Strong scripting e.g. Python Bash JavaScript Scala Rust Go Strong understanding Apache Spark/Flink Hadoop systems / (RabbitMQ Kafka) Strong Experience Experience cloud computing e.g. Databricks KX Experience distributed systems Experience - / Breadth - OS computing,5000.0,8500.0,6750.0,Med
MCF-2020-0064291,Permanent,Data Scientist - Signal Processing,BIOFOURMIS SINGAPORE PTE. LTD.,Posted 16 Mar 2020,2,Professional,Engineering Healthcare  Pharmaceutical Information Technology,Master Ph.D. Biomedical Engineering Computer Science Electrical Engineering relevant discipline. Possess 2 yearsâ -performance Python machine . Familiar /image . Understand - (ECG PPG biomedical/healthcare data) plus. Follows . Experience working Linux plus. Excellent written verbal communication . Good player.,4000.0,6500.0,5250.0,Low
MCF-2020-0064779,Permanent,Automation Engineer Java - Backend  /  Workflow  /  UI Analyst (60932),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 16 Mar 2020,1,Jr Executive,Banking  Finance,Core Java APIs Knowledge SDLC practices Git Maven Mockito Junit . Knowledge Databases SQL No SQL Big Data . Knowledge Messaging system Kafka Rabbit MQ Apache Flink . Knowledge frameworks JDBC Caches . Knowledge JSON XML Avro . Demonstrates strong / technical/analytical Drive Motivation - Successfully improve / Client Business Focus - Effectively long- / Teamwork â Gives Communication Skills - Communicates clear /new Good Amazon Cloud development. Ability Process engineering - Review,4000.0,8000.0,6000.0,Med
MCF-2020-0064776,Permanent,Automation Engineer Java - Backend / Workflow / UI Associate (60932),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 16 Mar 2020,3,Sr Executive,Banking  Finance,Core Java APIs Knowledge SDLC practices Git Maven Mockito Junit . Knowledge Databases SQL No SQL Big Data . Knowledge Messaging system Kafka Rabbit MQ Apache Flink . Knowledge frameworks JDBC Caches . Knowledge JSON XML Avro . Demonstrates strong / technical/analytical Drive Motivation - Successfully improve / Client Business Focus - Effectively long- / Teamwork â Gives Communication Skills - Communicates clear /new Good Amazon Cloud development. Ability Process engineering - Review,7500.0,15000.0,11250.0,High
MCF-2020-0064544,Contract Permanent,Postdoctoral Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,Posted 16 Mar 2020,0,Jr Executive,Engineering Sciences  Laboratory  R&D,Applicants PhD . Candidates PhDs apply. In period PhD Research Associate Research Engineer . Applicants ( systems). Applicants learning algorithms. Applicants large- . Applicants . Applicants English ( oral written).,4200.0,5500.0,4850.0,Low
MCF-2020-0064135,Permanent,Data Engineer (Data Platform),LIBERTY WIRELESS PTE. LTD.,Posted 16 Mar 2020,1,Sr Executive,Engineering,Own - All Things Data. Design Big Data platforms Cloud architecture Setting Setting Utilize state--- & analysis. Working open 1 ~ 3 relevant (Python Java Scala) Bachelors Masters degree Computer Science Engineering . Knowledge Big Data technologies ( Hadoop Spark Kafka Cassandra Hive/Pig Java/MapReduce) data . Experience SQL Database NoSQL databases CouchDB MongoDB Cassandra HBase DynamoDB Working data () Working Bash Linux Environments Exposure -time Spark- Flink Exposure data machine Azure Amazon Web Services (AWS) / Google Cloud plus Experience like Airflow Experience Data Warehouse Redshift Snowflake Exposure data visualization (Tableau Looker Metabase .),5600.0,7400.0,6500.0,Med
MCF-2020-0063776,Permanent,Robotics Software Engineer (Localisation),MOVEL AI PTE. LTD.,Posted 15 Mar 2020,3,Professional,Information Technology,Improve / Increase (.e Night/Day Dynamic/Static environments) Have ; IMU Camera Lidar Sonar Wheel Encoders. Filtering / Merging / Clean / Parse . C++ / Python SLAM / VSLAM Proficiency Linux Identifying algorithms Testing collection Knowledge Robot Operating System (ROS) PCL / OpenCV / Boost/Eigen Experience Unit Testing Frameworks. Experience OpenCL Experience Machine Learning/Deep Learning. CUDA programming Pose Estimation Object/Scene/Text recognition. Familiarity open- libraries. Excellent . PCL / OpenCV / Boost/Eigen Experience Unit Testing Frameworks. Experience OpenCL Experience Machine Learning/Deep Learning. CUDA programming Pose Estimation Object/Scene/Text recognition. Familiarity open- libraries. Excellent .,3500.0,6000.0,4750.0,Low
