Job_Id,Emp_Type,Job_Title,Company,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0058535,Permanent,Data Science Engineer,CAPITA PTE. LTD.,2,Professional,Information Technology,,4000.0,6500.0,5250.0,Low
MCF-2020-0057970,Permanent,Solution Architect SMART MFG & AI,MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,5,Jr Executive,Engineering,Design production- . Implement solutions well- data Bring together -practice data science community Coach mentor data engineers data scientist 5+ yearsâ / analytics business 10+ yearsâ infrastructure Experience working Big Data platforms Hadoop Spark Snowflake Presentation high degree . Demonstrated - requirements Demonstrable technologies Good communication track record company Strong analytical problem-solving Strong written communication,7500.0,13500.0,10500.0,High
MCF-2020-0057894,Permanent,Solution Architect SMART MFG & AI,MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,10,Jr Executive,Engineering,Design production- . Implement solutions well- data Bring together -practice data science community Coach mentor data engineers data scientist 5+ yearsâ / analytics business 10+ yearsâ infrastructure Experience working Big Data platforms Hadoop Spark Snowflake Presentation high degree . Demonstrated - requirements Demonstrable technologies Good communication track record company Strong analytical problem-solving Strong written communication,4000.0,7500.0,5750.0,Med
MCF-2020-0058594,Permanent,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,1,Sr Executive,Information Technology,Identify advanced domain (e.g. ) Translate business requirements architecture data pipeline business outcomes Conceptualize advanced methodologies /unstructured data Embed collaborating process Communicate advanced non-technical stakeholders understanding Work overall cost Advise best analytics PhD Masterâ degree Industrial/System Engineering Applied Mathematics Statistics Electrical/Computer Engineering Business Analytics Minimum 2 Data Science Operation Research Optimization Experience research/optimization Hands- /coding /libraries (e.g. Fico Xpress CPLEX Gurobi SAS) Proficiency programming language (e.g. Python Java R) Strong Database programming SQL Domain manufacturing Knowledge data -,4000.0,8000.0,6000.0,Med
MCF-2020-0057804,Permanent,Analyst,TRAFIGURA PTE LTD,3,Professional,Others,Comprehensive understanding East Suez ; Southeast Asian Advanced / Experience building models time forecasting Superior communication (written oral) concepts decisions Ability Research Team well . Excellent organizational Intellectual Comprehensive understanding Microsoft Excel use including VBA Programming capabilities Python Data visualization Tableau preferred Fluency Microsoft PowerPoint Partnering closely models Oversee trading- Routine Manage Calculation information Construction maintenance . Oversee maintenance,6250.0,12500.0,9375.0,High
MCF-2020-0057130,Permanent,Data Science / Data Analytics Lead,M1 LIMITED,8,Management,Information Technology Telecommunications Others,Lead Data Scientists Data Analysts Focus self- data making Apply expertise analysis data mining machine learning algorithms solutions Collaborate Proactively discover data sources / Continuously explore techniques data Degree Statistics Mathematics Computer Science field 8+ Data Analytics Machine learning Expert learning   â neural networks . Knowledge data controls enterprise data warehouse   Experience -time/ real-time data analytics solutions Experience data visualization & analytics tools Tableau ThoughtSpot Working Big Data (e.g. R      Python Scala Matlab Java Hadoop Spark SQL & NoSQL databases Snowflake) Experience MS Azure cloud computing Experience Agile development DevOps CI/CD Telecom Customer Care Order Management Marketing Loyalty Business Support Network Provisioning advantageous Knowledge Digital Marketing platforms Data Management Platform (DMP) analytics solutions (Google Analytics Facebook .) Experience Comfortable working data /unstructured Strong analytical problem solving Excellent communication presentation business Ability multi- pressure,8000.0,10500.0,9250.0,High
MCF-2020-0057136,Permanent,Senior / Data Analyst (Data Science Team),M1 LIMITED,2,Sr Executive,Information Technology Telecommunications Others,Work closely identify cases problems Proactively insights meaningful business needs Analyse advise problems datasets Apply expertise analysis data mining machine learning algorithms Explore data results Degree Statistics Mathematics Computer Science Engineering field 2+ Data Analysis Machine learning; prior apply Expert learning statistical Excellent understanding machine learning techniques ( .) Working Big Data (e.g. R Python Scala Matlab Java Hadoop Spark SQL & NoSQL databases Vertica Snowflake) Familiarity Flask Django Javascript D3 Ruby visualization tools Tableau Power BI ThoughtSpot would Cloud computing e.g. AWS Experience Telecom - Customer Care Order Management Marketing Loyalty Business Support Network Provisioning advantageous Comfortable working data Excellent analytical communication presentation Able -,3300.0,6000.0,4650.0,Low
MCF-2020-0057143,Permanent,Data Analytics Solution Architect,NCS PTE. LTD.,10,Management,Engineering Information Technology,Identify opportunities Data & Analytics solutions Translate business requirements business acumen. Analyse leveraging Data & Analytics solutions Develop Develop pricing Research NCSâ portfolio Data Analytics capabilities Develop Data Analytics Provide expertise . Perform thought leadership : Data Consulting Data Governance Data Management Data Architecture Data Science Data Visualization Help allow perform manner Identify Data & Analytics solutions Provide teams Build vendors benefits Plan Data Analytics Design data models Big Data NoSQL platforms Architect data pipelines Work closely support issues/problem / analytics solutions Bring strategy Work agile software development The range including: Possess business objectives -- address Good critical - Prior data / open source Data Analytics Cloudera Microsoft Amazon Web Services Google Teradata Informatica Talend DataStax Cassandra Strong data Spark Scala Impala Hive SQL Apache Nifi real-time data pipelines Good operational : Linux Apache Ambari YARN data platforms Data modelling modelling OLAP Undergraduate Computer science equivalent Experience management data management Large scale data analytics solutions Experience - :,11900.0,20000.0,15950.0,High
MCF-2020-0056640,Contract Permanent,Machine learning Engineer,TECHKNOWLEDGEY PTE. LTD.,2,Sr Executive,Information Technology,,5000.0,7000.0,6000.0,Med
MCF-2020-0056348,Permanent,Deployment Engineer,AIRBUS SINGAPORE PRIVATE LIMITED,2,Sr Executive,Engineering,Innovation Solution Development: Participate defining solution. Collect user . Then research . Contribute development analytics. Project Management: Manage deployment . Analyze improvements technologies. Business:Share domain Contribute evaluation . Engage end-users Europe . Degree/ Masters Engineering . Knowledge MRO process. Knowledge MRO . Interest new technologies ( analytics data science). Knowledge () Experience . Good command English mandatory. Willing learn Comfortable teams Able levels ( ) Able motivated,3500.0,6000.0,4750.0,Low
MCF-2020-0057099,Contract Permanent,Technical & Product Team Lead,CATHAY CINEPLEXES PTE LTD,5,Management,Information Technology,,5000.0,7000.0,6000.0,Med
MCF-2020-0055895,Permanent,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,1,Professional,Sciences  Laboratory  R&D,Perform fundamental disciplines Lead/engage experiments Assist PhD Civil Mechanical Engineering disciplines Independent self- strong Excellent (e.g. & reports) English English communication Proficiency Matlab Strong research () modal/ methods Experience experiments High quality Preferably experiments Interest / IT,4000.0,6000.0,5000.0,Low
MCF-2020-0055843,Permanent,Consultant  /  Senior Consultant Application,NCS PTE. LTD.,3,Sr Executive,Information Technology,Design data Operational Data Stores Data Warehouses Big Data platforms Build data pipelines . Perform understand data quality address Dive features objectives. Work closely support issues/problem / analytics solutions Bring strategy Work agile software development The range including: · Contributing · Mentoring Undergraduate Computer science equivalent Possesses implementation Talend software ETL (Extract-Transform-Load) At 2 5 ETL Talend / Big Data Platforms At 2 3 data       Big Data Platforms Strong data SQL DB build pipelines Experience handling APIs Talend Knowledge Talend ESB AWS (S3 RDS-SQL Server services) Possess business objectives -- address Good critical -,5800.0,11500.0,8650.0,High
MCF-2020-0055842,Permanent,Data Scientist  /  Senior Data Scientist,NCS PTE. LTD.,3,Sr Executive,Information Technology,,6000.0,11900.0,8950.0,High
MCF-2020-0055845,Permanent,Consultant  /  Senior Consultant Applications,NCS PTE. LTD.,3,Sr Executive,Information Technology,Build core . Generate ad- key stakeholders. Dive features objectives. Work data engineering . Work closely support issues/problem / analytics solutions Bring strategy Work agile software development The range including: Contributing Mentoring Possess business objectives -- address Good critical - Prior commercial / open source BI tools SQL build pipelines Python/R ( language) data & processes 2 data Undergraduate Computer science equivalent Experience Amazon Web Services Cloudera ( ) Data pipeline / database development Knowledge statistical analytics machine learning,7000.0,13900.0,10450.0,High
MCF-2020-0055643,Permanent,Teaching Position (Educator Track),NATIONAL UNIVERSITY OF SINGAPORE,2,Professional,Education  Training,Deliver modules BBA MBA  MSc (Finance) programmes / . Develop support departmentâ schoolâ . Engage aspects (e.g. case/ ). NUS Personal Data Consent Form Job Applicants. Please form : ://...////NUS-Personal-Data-Consent--Job-Applicants. Full CV . A science . Teaching / evidence . Any materials . 3 .,8000.0,12000.0,10000.0,High
MCF-2020-0055673,Permanent,Senior Frontend Engineer,OLDENDORFF CARRIERS (SINGAPORE) PTE. LTD.,5,Professional,Information Technology,Building core UI components React. Working platform      . Collaborating business      stakeholders       efficiency. Creating -       front end Implementing best practices       workflow. Working engineers data scientists       goals company. 3+ React development Comfortable architecture       platforms. Previously       JavaScript. Prior JavaScript      . Successfully --      . Experience Mapbox Web GL      D3 data bonus.,8000.0,12000.0,10000.0,High
MCF-2020-0054836,Permanent,Management Consultant,CAPGEMINI SINGAPORE PTE. LTD.,1,Professional,Consulting,Innovative Strategy Teams around Digital Transformation environment Long- value- culture Excellent self-initiative â demand The task - Strategy & Transformation projects results Successful World- embedded network Future oriented Work-Life-Balance Model Business innovation- Designing strategy- Innovation products services New Products associated MVP - Design Buildâ Software Development Rapid Consumer Testing Tech- POCs Business Model Innovation- Business Model Design Business Business planning Enterprise- - end-- - High implementation Proven Innovation model Good e.g. Rapid Consumer testing MVP Agile (e.g. SAFE SCRUM) First management - An degree Passion innovation Talent Enjoy Pleasure technological Know-How realization Considerable spirit leading Consultancy Sophisticated presentation Exceptional MS-Office,3600.0,5500.0,4550.0,Low
MCF-2020-0053349,Permanent,Associate Director Data Science Consulting,DATASPARK PTE. LTD.,8,Management,Information Technology Telecommunications,You lead Dataspark - As subject one engage C- point Datasparkâ You engage key Dataspark partners Dataspark Develop & Datasparkâ / insights problems Lead / Dataspark .  Architect solutions based cases Dataspark insights Provide Lead cycle . Work closely project delivery project Review projects delivery expectations For Be identify technical & non- Dataspark. Open Singapore Bachelors Masterâ degree Computer Science Analytics discipline Ability . 5- BI data management data An business Dataspark solution Experience working Telco clients APAC region Domain Telco Network Planning Has .Experience advanced analytics Predictive Modelling Knowledge Analytics Data Warehousing ETL data structuresGood EQ expectations Self-starter & disciplined Proven analyse environments Ability solutions Passionate Data Science,10000.0,20000.0,15000.0,High
MCF-2020-0054244,Permanent,Manager Enterprise Analytics (Data Science),HUDSON RPO (SINGAPORE) PTE. LTD.,7,Management,Others,Design implement statistical machine problem Healthcare. Communicate insights making performance. Implement analytical models relevant stakeholders. Develop well needed. Provide foundation Enterprise Data Analytics department. Drive industryâ new data business. Develop business approach .,7000.0,11000.0,9000.0,High
MCF-2020-0054088,Permanent,Vice President Data Science,LAZADA SOUTH EAST ASIA PTE. LTD.,5,Professional,Information Technology,,10000.0,18000.0,14000.0,High
MCF-2020-0054007,Permanent,Data Scientist  /  Senior,SURBANA TECHNOLOGIES PTE. LTD.,5,Sr Executive,Information Technology,,4000.0,7500.0,5750.0,Med
MCF-2020-0053768,Permanent,Data & Cloud Architect - Retail Analytics,KINGFISHER RECRUITMENT (SINGAPORE) PTE. LTD.,8,Management,Information Technology,Lead data Lead platforms Work Data Science Software Engineering Product Management Country Teams build Strong data AWS technologies RDBMS ETL (Spark Python) NoSQL Expertise learning models AWS Basic Kubernetes Experience Retail / CPG B2B Big Data Analytics plus,9000.0,13000.0,11000.0,High
MCF-2020-0052915,Permanent,Sen. Risk Management Data Scientist #147467,CREDIT SUISSE SERVICES AG,5,Management,Banking  Finance Information Technology,A department Diversity Inclusion (D&I) firmâ D&I part Global Conduct Ethics Standards. Opportunity motivated Analytics Credit Suisse based Singapore building capabilities insights. Building capability solutions. Developing partner IT infrastructure businesses. Developing consistent approaches ( learning) appropriate . Responsibility sets. Studying questions . Developing working . Collaboratively fast environment. At 5 risk- discipline (market/credit/enterprise). Experience . Hold PhD Masterâ field (e.g. Data Science Machine Learning Statistics Mathematics Physics) Computer Science At 3-5 modelling machine learning / large datasets: classification Machine Learning algorithms Supervised Unsupervised Experience Natural Language Processing (NLP) / . Proficient one : Python PySpark SQL big big data e.g. Spark Hive. Outstanding written verbal communication levels responsibility required . Experience environment . High level attention detail . You within . Understand value people bring . This application.,9000.0,15000.0,12000.0,High
MCF-2020-0052338,Permanent,Senior Data Scientist (188079),SIEMENS MOBILITY PTE. LTD.,4,Sr Executive,Engineering Information Technology,Collaborate Product Owners develop -. Understand order business processes. Work engineering. Research packages enhance . Design . Drive . Communicate clear non-experts. Promote Data- Siemens. Minimum 4 . Strong proven - information . Experience collaborating Developers UX Experts Product Owners . Strong working Python Hadoop. Spark SQL R. Working AWS Azure. Exposure/ tools & Infrastructure Jenkins GITHUB Eclipseâ¦Experience working Agile Excellent communication ; non-technical stakeholders. Interest leadership role. Promote . Transfer scientists. MS PhD quantitative discipline: Computer Science Statistics Applied Mathematics Operations Research Engineering Economics .,7000.0,10500.0,8750.0,High
MCF-2020-0052744,Contract,DATABASE CONSULTANT,CAPITA PTE. LTD.,5,Sr Executive,Information Technology,Design platform  datasets (near) real-time  data insights   -source Big Data technologies Collaborate teams   Support deployment clients IT closely engineers data clientsâ data science machine learning Degree  Computer Science Computer Engineering  equivalent Demonstrated practical -depth BI  Experience Big Data - Good understanding Telco data models. Knowledge capabilities SQL Relational Database Management System Parallel programming (Hadoop HDFS HBase Hive Spark .) Graph- programming (Neo4j) Java Python Amazon AWS Agile software Mobile app programming (iOS Android),6000.0,9000.0,7500.0,Med
MCF-2020-0052028,Permanent,Data Scientist,GO-JEK SINGAPORE PTE. LTD.,4,Sr Executive,Engineering Information Technology,Selecting learning models. Data ---art methods. Extending companyâ . Enhancing data relevant systems. Processing integrity analysis. Doing ad- . Building machine learning models. A/B Testing . At 4  data working large data sets. Self- strong . Excellent understanding machine learning . Experience Scikit-Learn R Weka MatLab . Great communication . Possess understanding CS fundamentals. Strong regression . Strong programming . Experienced Python R Golang Scala R Shell. Ability theory . Ability problems . Experience techniques (supervised ) develop . Kaggle/Hackathon plus. Prior huge plus.,8000.0,15000.0,11500.0,High
MCF-2020-0051452,Contract,Research Assistant / Associate,NATIONAL UNIVERSITY OF SINGAPORE,2,Professional,Sciences  Laboratory  R&D,,3200.0,5000.0,4100.0,Low
MCF-2020-0051367,Contract Permanent,Assistant Director Undergraduate Career Services (R00001419),NANYANG TECHNOLOGICAL UNIVERSITY,8,Professional,Education  Training,Market NBS programmes Singapore- leveraging NTU NBS Identify -   pipelines/programs Work closely assist needs Structure face-- tools . This evaluate  execute Arranging high activities Conduct presentations Work closely NBS Alumni Affairs students Perform career- activities Minimum Bachelorâ Degree qualification 8 relevant Candidates needs Demonstrated partnerships Demonstrated program Strong interpersonal communication (verbal written) presentation Excellent include follow Excellent written Ability multi--paced environment,6000.0,9000.0,7500.0,Med
MCF-2020-0050645,Permanent,Head of Data Engineering,STAFFONDEMAND PTE. LTD.,8,Management,General Management Information Technology,Highly experienced software . Focus cloud based DWH DWH technologies BI tools . Demonstrated cloud architecture. Worked tools BigQuery Google Data Studio HADOOP SPARK HANA Tableau Must e- products. Managed - data data security . Worked closely deliver high . Managed discipline outcomes manner,13000.0,20000.0,16500.0,High
MCF-2020-0050648,Permanent,User Research Lead (Fairprice),STAFFONDEMAND PTE. LTD.,7,Management,Engineering,Both Lead Practitioner - Lead researchers --progress research online e-commerce Guide cross functional teams Be towards organisation Design ( remote - studies ) (). Triangulate research Data Science Surveys Market Research Secondary data Collaborate integrated product Present recommendations Demonstrate strong analytical problem solving quantitative evidence Build users. Deliver high quality . Ability focus align BA/BS Computer Science Human-Computer Interaction Cognitive Science Experimental Psychology Anthropology Information Science field . A minimum 7 product setting. Minimum 2 managing Experience lifecycle Organized independently . Strong oral written communication . Excellent Self starter loop Familiarity programming manipulation ( Python R Matlab C++ Java Go) SQL. Experience .,6000.0,12000.0,9000.0,High
MCF-2020-0050254,Permanent,AVP Enterprise Data Governance,SCIENTE INTERNATIONAL PTE. LTD.,10,Management,Insurance,Degree Computer Science Engineering Information Technology Statistics ; Minimum 6  working 2 - data management; Solid ; Strong data / data management data ; Strong change management programs; Keen process modeling -engineering; Understanding   various data . Six Sigma Certification; Knowledge Data Science Data Analytics; Experience Insurance Industry. Develop maintain data policies   organizationâ business needs; Work   standards various data ; Manage architecture; Strategize &  guidelines -service; Ensure technical program; Involve analysis Data Incidents & ; Involved controls  data; Actively Data Governance Committee Data Governance Working Group member .,5000.0,10000.0,7500.0,Med
MCF-2020-0049815,Permanent,Data Engineer IV,INTELLECT MINDS PTE. LTD.,4,Sr Executive,Information Technology,,5500.0,7000.0,6250.0,Med
MCF-2020-0050579,Permanent,Senior Data Scientist (Image Processing),ASPOREA MANPOWER PTE. LTD.,5,Professional,Information Technology,,8000.0,10000.0,9000.0,High
MCF-2020-0050578,Permanent,Senior Data Scientist (Natural Language Processing),ASPOREA MANPOWER PTE. LTD.,5,Professional,Information Technology,,8000.0,10000.0,9000.0,High
MCF-2020-0050299,Permanent,DATA ENGINEER,MAGRATH (SINGAPORE) PTE. LTD.,5,Professional,Banking  Finance,Gather ( APIs write SQL queries .). Process unstructured data analysis. Monitoring performance changes. Implement . Collaborate closely -use . Bachelorâ Degree Computer Science Engineering subject. Experience data - applications Proficiency Python C++ development. Experience SQL NoSQL technologies. Experience debugging Unix/Linux environment. Critical thinking: problems. Self-starter: learn technologies projects. Team communication . Capable . Knowledge / . Experience distributed systems. Experience web application development Experience real- applications. Experience large datasets Wikipedia transactions . Exposure KDB+ database q scripting.,10000.0,14000.0,12000.0,High
MCF-2020-0050039,Permanent,Analyst (Data Scientist) People Analytics,GRABTAXI HOLDINGS PTE. LTD.,3,Professional,Information Technology,,5000.0,8000.0,6500.0,Med
MCF-2020-0049937,Permanent,Data Scientist,HPL CONSULTING PTE. LTD.,2,Management,Information Technology,,4000.0,8000.0,6000.0,Med
JOB-2019-0225564,Permanent,Assistant Director Strategic Planning and Policy (Data & Statistical Analysis),INTELLECTUAL PROPERTY OFFICE OF SINGAPORE,3,Management,Public  Civil Service,Plan range analysis formulation; Shape practiceâoriented IP (including ); Support crossâ grow Singaporeâ build assets IP marketplace. A Degree Economics Data Science Statistics Mathematics field; At 3â5 relevant data / statistical analysis; The capacity () ideas/insights; (b) ; (c) ; The articulate ; The risks; A player.,4600.0,7600.0,6100.0,Med
MCF-2020-0050098,Permanent,Senior Product Manager Insurance,GRABINSURE INSURANCE AGENCY (S) PTE. LTD.,8,Professional,Others,,8000.0,12000.0,10000.0,High
MCF-2020-0050052,Permanent,Lead Product Manager - Grablink,GRABLINK PTE. LTD.,3,Professional,Engineering,In product. You leader functions. Shape Grab start- . Collaborate . Define requirements solve problems scale. Ensure company point internal - science IT. Collect product development. 3+ management company Masters computer engineering information fields Strong analytical solving Strong business acumen results-oriented Strong interest supply- Programming Grab user Consumer tech Payments,12000.0,18000.0,15000.0,High
MCF-2020-0048687,Permanent,Senior Data Scientist - Data Intelligence Expert,PALO IT SINGAPORE PTE. LTD.,10,Professional,Consulting Information Technology,Help advanced Data Analytics clients. Act Big data technologies . Work / Big Data space. Write POC clients . Be company networking opportunities. Identify use AI & Machine Define data clientsâ state- - -art problems manner Build statistical machine learning techniques patterns large data sets Communicate 10 + Business Intelligence / Big Data / Analytics . Familiar : Proven planning analytics business . History industries. Ability clients.,8000.0,12000.0,10000.0,High
MCF-2020-0048242,Permanent,Lead Data Engineer,JEWEL PAYMENTECH PTE. LTD.,10,Professional,Information Technology,Be / functional / . Lead designing --end practices. Be & solutions/code. Contribute development code based companyâ . Continuously improve technologies. Contribute /. Be strong -player Be excellent English written spoken. 10+ . B.Sc. Masters field (Computer Science Mathematics Engineering Artificial Intelligence .). Hands 2 programming languages Python/Java/Scala.  In depth 2 Hadoop/Spark/Storm/Flink/Kafka. In NoSQL database (HBase/Cassandra/DynamoDB/Neo4j/Mongo/MemcacheDB) Good machine learning regression/ SVM/ Random Forests. Knowledge . Knowledge large scale ML Tensorflow/pytorch  Knowledge learning CNN/RNN Knowledge Cloud AWS/GCP. Knowledge like Elastic search/Solr/Lucene. Knowledge Arango DB Proficient CI/CD Jenkins/SonarQube/Ansible. A initiative solutions. A . An approach . An get . Prior - environment,8500.0,11000.0,9750.0,High
MCF-2020-0048325,Contract Permanent,Research Engineer (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,0,Professional,Sciences  Laboratory  R&D,Minimum Bachelor computer Science Computer Engineering Mathematics Statistics Data Science expertise one : Data mining learning methods Good real- Ability feasibility research ideas Proficient Python (Keras/Tensorflow/ Pytorch/ ) R Matlab Good player research engineering ethics Good interpersonal communication,3000.0,5500.0,4250.0,Low
MCF-2020-0048823,Permanent,Solution Architect,SIEMENS MOBILITY PTE. LTD.,5,Professional,Engineering,Actively drive -development Rail Enterprise Asset Management System ensure Translation business requirements Business Analysts Domain Experts Data Scientist Developers Ownership solution lifecycle Rail Enterprise Asset Management System Oversight architecture Management requirements Several proficiency architecture Full life software development Experience software Strong Experience Big Data Technologies like Hadoop MapReduce Kafka HBase Cassandra Hive Presto Spark Technical / : Business Intelligence Data Governance Data Science Machine Learning Artificial Intelligence Understanding key DevOps ( integration (CICD) architecture) Ability non- IT In- software engineering IT Organizational project program,9500.0,13000.0,11250.0,High
MCF-2020-0049132,Permanent,Energy Engineer,METRON APAC PTE. LTD.,5,Professional,Engineering,METRON Energy Digital Technologies METRONâ culture open- Energy Efficiency Industry. METRON developed customers AI learning . We METRON-EVA® Energy Virtual Assistant platform matter ICT data science. Founded METRON fast-- Paris Milan Singapore Dubai Sao Paulo Bogota Mexico. METRON . Conducting feasibility Industrial . Implement METRONâ solutions Master Data Science : statistical Prepare present : . Model Set Identify improvements Implement platform Participate pre-sales Create management : Support Manage project: Travel % time Master Science mechanical engineering equivalent industry HVAC / . Technical either project Industrial field. Very oral written communication Japanese English. You As implementing . Dynamic solving attitude. Proactive communication (internal external) Proficiency English written Experience: 5 Background Industrial mechanical engineering Specialization: Project Management Energy Processes Industry. Field study: University Diploma Engineering School Master Science Engineer ( 5 ) training Technical Experience ( 5 ) Energy Efficiency Project Management Industries Health A - . Professional Paternity/Maternity,3000.0,6000.0,4500.0,Low
MCF-2020-0048361,Contract Permanent,Scientist (Deep Learning 2.0) I2R,A*STAR RESEARCH ENTITIES,0,Professional,Sciences  Laboratory  R&D,PhD  Computer Science Statistics Data Science intensive one : Experience corporate application oriented environments plus Ability independently well teams highly desired Good communication proposals reports publications Experience one Tensor Flow Theano Caffe CNTK. Skills Strong programming abilities (e.g. Perl Bash C/C++ Java Python R MATLAB) Computer vision deep,4500.0,9000.0,6750.0,Med
MCF-2020-0048842,Permanent,Principal Analyst (Finance Analytics),SINGHEALTH COMMUNITY HOSPITALS,8,Management,Banking  Finance Engineering Healthcare  Pharmaceutical Others,Masterâ Degree / Bachelorâ Degree Finance Statistics Mathematics Computer Science/Engineering Business Analytics quantitative disciplines. Preferably 5 technical 2 role. Very financial/statistical modelling machine learning data record solving problems methods Experience healthcare Prior algorithms tools R/Python/SQL. Good understanding MATLAB SPSS STATA Strong analytical problem-solving Ability independently -paced environment.,4500.0,6500.0,5500.0,Low
MCF-2020-0049425,Permanent,Managing Director,CORNERSTONE GLOBAL PARTNERS PTE. LTD.,12,Management,General Management,,6000.0,15000.0,10500.0,High
MCF-2020-0047856,Permanent,Researcher,NEC ASIA PACIFIC PTE. LTD.,3,Management,Sciences  Laboratory  R&D,Research & Development customers/ ( data .) solve customerâ issues technologies. Expertise algorithms data analytics technologies. Ph.D. Masterâ Degree Computer Science Operations Research Applied      Statistics Data Mining Machine Learning Physics quantitative discipline. At 5 yearsâ . Deep understanding      machine-learning       algorithms. Expert - . Good . Good programming C/C++ Java Python / Râ¢ Good       R MATLAB SPSS      SAS preferred. Good BI tools Power BI Tableau      Microstrategy equivalent. Experience - solve       problems unique       . Excellent written . Knowledge Public Safety Transportation Healthcare domains .,4500.0,6000.0,5250.0,Low
MCF-2020-0047975,Contract,Assistant Manager / Manager,NATIONAL UNIVERSITY OF SINGAPORE,0,Management,General Management,Recognised degree (masterâ PhD) Computer Science Information Technology Software Engineering fields (e.g. Data Science Health Informatics Industrial Engineering). Excellent analytical problem solving . Experience SQL Apache Hadoop open- (e.g. Python R) plus. Experience maintaining Linux . Competent written spoken English. Good player; . Self- interpersonal . Good --paced environment.,3100.0,4700.0,3900.0,Low
MCF-2020-0047557,Contract Permanent,Scientist (Industrial IOT Innovation) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD   Computer Science/Engineering equivalent expertise Have   one : blockchain  IOT privacy  . Programming  : multi-language (C++ C# Java Python Go); (TCP/IP  Socket) parallel programming (multi- OpenMP MPI); Web-based   development. Strong   background Public Key Infrastructure K-   preferable Candidates   - experiences network Linux OS   (e.g. Xen KVM Docker),4500.0,9000.0,6750.0,Med
MCF-2020-0047551,Contract Permanent,Research Engineer (Industrial IOT Innovation) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Master/  Bachelor Computer Science/Engineering equivalent  expertise Excellent   development :  multi-language (C++ C# Java Python Go); (TCP/IP Socket)  parallel programming (multi- OpenMP MPI); Web-   Candidates   - experiences network Linux OS   (e.g. Xen KVM Docker)   Knowledge   data preferable,3000.0,6000.0,4500.0,Low
MCF-2020-0047573,Contract Permanent,Senior /  Research Engineer (Sustainable Hybrid Lighting System) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Bachelor Master degree Information Technology/Computer  Science/Engineering relevant discipline Previous data science/machine  learning Programming  Python Good external   Team spirit Ability fast-paced  environment,3000.0,6000.0,4500.0,Low
MCF-2020-0048215,Permanent,Security Analyst,NTT DATA SERVICES SINGAPORE PTE. LTD.,5,Professional,Information Technology,,6000.0,7000.0,6500.0,Med
JOB-2018-0215413,Permanent,Data Analytics Lead,GOVERNMENT TECHNOLOGY AGENCY,0,Management,Information Technology Public  Civil Service,Chart drive data Enterprise Singapore Work understand problems case insights data Guide data data - engineering models analysis Depending dashboards expected ; Potentially deployed Data Analyst Lead data . Bachelor degree Computer Science Statistics Economics Quantitative Social Science . Advanced preferred. We e.g. Coursera Minimally 5 preferably data science field Experience science - Ability well understand business Understand techniques machine learning data analytics Training : Data science tools R Python Visual analytics technologies like Tableau Qlik Excellent communication oral written ideas Team player ; Passion data service. Data science tools R Python Visual analytics technologies like Tableau Qlik,5000.0,14000.0,9500.0,High
JOB-2019-0134334,Permanent,Data Scientist,GOVERNMENT TECHNOLOGY AGENCY,0,Management,Information Technology Public  Civil Service,Work / problem case data .  Perform data - engineering models analysis. Know effectively. Iterate stakeholders based . Depending .  Potentially deployed Government Agencies Data Scientist. This data analytics projects Agency well services Agency teams Agency data planning pipeline Bachelor Degree Computer Science Statistics Economics Quantitative Social Science . We (e.g. Coursera) Minimum 2 preferably data science field Ability well understand business Understand techniques machine learning data analytics Training : Data science tools R Python Visual analytics technologies like Tableau Qlik Excellent communication oral written ideas Strong problem solving Team player Passion data improve Public Service Data science tools R Python Visual analytics technologies like Tableau Qlik,5000.0,9000.0,7000.0,Med
JOB-2019-0235679,Permanent,Data Scientist Artificial Intelligence Platforms,GOVERNMENT TECHNOLOGY AGENCY,0,Management,Information Technology Public  Civil Service,Improve insights Work develop test Write production- engineers Learn - Rapid Prototyping - Instead testing . This quickly . Ownership - In addition . Building . Continuous Learning - Working new working . Taking languages essential. Applicants well-versed Python JavaScript Scala mandatory. Proficiency learn us. Applicants working data machine problems Applicants code problems  Applicants initiative Applicants public,6000.0,11000.0,8500.0,High
JOB-2019-0010031,Permanent,Data Scientist (Human Capital),GOVERNMENT TECHNOLOGY AGENCY,0,Management,Information Technology Public  Civil Service,Consult HR problems Extract data sets HR Centers Excellence complex data analysis Design HR stakeholders Level- POG analytics new HR Participate analytics technologies At 2 science business In- data (e.g. machine-learning language ) Technical (e.g. Tableau Python R SAS) database (e.g. SQL Hadoop) Excellent communication (written verbal) stakeholder-management Self- data analysis,5000.0,8000.0,6500.0,Med
