Job_Id,Emp_Type,Job_Title,Company,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0058535,Permanent,Data Science Engineer,CAPITA PTE. LTD.,2,Professional,Information Technology,,4000.0,6500.0,5250.0,Low
MCF-2020-0057970,Permanent,Solution Architect SMART MFG & AI,MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,5,Jr Executive,Engineering,Design production- analytic data . Implement solutions well- data model lifecycle Bring together -practice data science community Coach mentor data engineers data scientist 5+ yearsâ / analytics business 10+ yearsâ infrastructure Experience working Big Data platforms Hadoop Spark Snowflake Presentation high degree management developers. Demonstrated - requirements Demonstrable adapt new technologies Good communication track record company Strong analytical problem-solving Strong written communication,7500.0,13500.0,10500.0,High
MCF-2020-0057894,Permanent,Solution Architect SMART MFG & AI,MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,10,Jr Executive,Engineering,Design production- analytic data . Implement solutions well- data model lifecycle Bring together -practice data science community Coach mentor data engineers data scientist 5+ yearsâ / analytics business 10+ yearsâ infrastructure Experience working Big Data platforms Hadoop Spark Snowflake Presentation high degree management developers. Demonstrated - requirements Demonstrable adapt new technologies Good communication track record company Strong analytical problem-solving Strong written communication,4000.0,7500.0,5750.0,Med
MCF-2020-0058594,Permanent,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,1,Sr Executive,Information Technology,Identify advanced analytics problems domain (e.g. ) Translate business requirements architecture data pipeline business outcomes Conceptualize develop enhance advanced methodologies /unstructured data Embed collaborating making business process Communicate advanced non-technical stakeholders understanding Work overall cost Advise management stakeholders best practice advanced analytics PhD Masterâ degree Industrial/System Engineering Applied Mathematics Statistics Electrical/Computer Engineering Business Analytics Minimum 2 Data Science Operation Research Optimization Experience research/optimization techniques academic Hands- /coding /libraries (e.g. Fico Xpress CPLEX Gurobi SAS) Proficiency programming language (e.g. Python Java R) Strong Database programming SQL Domain manufacturing Knowledge data - modeling plus,4000.0,8000.0,6000.0,Med
MCF-2020-0057804,Permanent,Analyst,TRAFIGURA PTE LTD,3,Professional,Others,Comprehensive understanding East Suez ; Southeast Asian markets focus Advanced understanding command / Experience building models time forecasting Superior communication (written oral) concepts decisions Ability global communicate Research Team members workflows well . Excellent organizational Intellectual curiosity flexibility Comprehensive understanding Microsoft Excel use including VBA Programming capabilities Python data preferred Data visualization Tableau preferred Fluency Microsoft PowerPoint Partnering closely models Oversee development distribution trading- Routine construction distribution Manage automation analysis price data Calculation information Construction maintenance . Oversee maintenance tracking information,6250.0,12500.0,9375.0,High
MCF-2020-0057130,Permanent,Data Science / Data Analytics Lead,M1 LIMITED,8,Management,Information Technology Telecommunications Others,Lead Data Scientists Data Analysts strategies solutions analytics across Focus self- data making Apply expertise analysis data mining machine learning algorithms performance analytics solutions Collaborate business challenges Proactively discover data sources / Continuously explore techniques data Degree Statistics Mathematics Computer Science field 8+ Data Analytics Machine learning Expert learning   â neural networks . Knowledge data storage data controls enterprise data warehouse   Experience -time/ real-time data analytics solutions Experience data visualization & analytics tools Tableau ThoughtSpot Working Big Data development technologies (e.g. R      Python Scala Matlab Java Hadoop Spark SQL & NoSQL databases Snowflake) Experience MS Azure cloud technologies cloud computing Experience Agile development DevOps CI/CD Telecom domain understanding Customer Care Order Management Marketing Loyalty Business Support Network Provisioning advantageous Knowledge Digital Marketing platforms Data Management Platform (DMP) analytics solutions (Google Analytics Facebook .) Experience analysis would Comfortable working data /unstructured Strong analytical problem solving Excellent communication presentation business stakeholders levels Ability multi-task perform pressure,8000.0,10500.0,9250.0,High
MCF-2020-0057136,Permanent,Senior / Data Analyst (Data Science Team),M1 LIMITED,2,Sr Executive,Information Technology Telecommunications Others,Work closely identify cases problems Proactively insights meaningful business needs Analyse advise problems datasets Apply expertise analysis data mining machine learning algorithms Explore techniques improve data processing enhance results Degree Statistics Mathematics Computer Science Engineering field 2+ Data Analysis Machine learning; prior apply Expert learning statistical Excellent understanding machine learning techniques ( .) Working Big Data development technologies (e.g. R Python Scala Matlab Java Hadoop Spark SQL & NoSQL databases Vertica Snowflake) Familiarity Flask Django Javascript D3 Ruby visualization tools Tableau Power BI ThoughtSpot would Cloud technologies cloud computing e.g. AWS Experience analysis would Telecom domain multi- Customer Care Order Management Marketing Loyalty Business Support Network Provisioning advantageous Comfortable working data Excellent analytical communication presentation Able perform pressure effectively end-users vendors,3300.0,6000.0,4650.0,Low
MCF-2020-0057143,Permanent,Data Analytics Solution Architect,NCS PTE. LTD.,10,Management,Engineering Information Technology,Identify opportunities Data & Analytics solutions Translate business requirements business acumen. Analyse procedures well leveraging Data & Analytics solutions Develop Develop pricing Research technologies identify opportunities include NCSâ portfolio Data Analytics capabilities Develop help deploy Data Analytics services scale Provide expertise . Perform thought leadership role limited : Data Consulting Data Governance Data Management Data Architecture Data Science Data Visualization Help allow perform manner Identify Data & Analytics solutions Provide teams Build vendors benefits Plan Data Analytics platforms cloud Design data models Big Data NoSQL platforms Architect data pipelines initiatives core Work closely support issues/problem statements propose/ analytics solutions Bring ideas effective strategy Work business data deliver waterfall agile software development The range including: Possess communications understand customers core business objectives --end solutions address Good critical thinking problem- Prior data pipelines commercial / open source Data Analytics platforms vendors Cloudera Microsoft Amazon Web Services Google Teradata Informatica Talend DataStax Cassandra Strong data Spark Scala Impala Hive SQL Apache Nifi necessary build real-time data pipelines Good operational tools eg: Linux Apache Ambari YARN data platforms Data modelling foundation data modelling OLAP Undergraduate Computer science equivalent Experience aspects data management data management Large scale data analytics solutions Experience leveraging cloud- :,11900.0,20000.0,15950.0,High
MCF-2020-0056640,Contract Permanent,Machine learning Engineer,TECHKNOWLEDGEY PTE. LTD.,2,Sr Executive,Information Technology,,5000.0,7000.0,6000.0,Med
MCF-2020-0056348,Permanent,Deployment Engineer,AIRBUS SINGAPORE PRIVATE LIMITED,2,Sr Executive,Engineering,Innovation Solution Development: Participate defining solution. Collect user . Then prioritize translate research . Contribute development analytics. Project Management: Manage deployment . Analyze improvements technologies. Business:Share domain Contribute evaluation . Engage end-users Europe . Degree/ Masters Engineering . Knowledge MRO industrial business process. Knowledge MRO . Interest new technologies ( analytics data science). Knowledge () Experience project management business plus. Good command English mandatory. Willing learn Comfortable teams Able levels ( ) Able tasks time motivated,3500.0,6000.0,4750.0,Low
MCF-2020-0057099,Contract Permanent,Technical & Product Team Lead,CATHAY CINEPLEXES PTE LTD,5,Management,Information Technology,,5000.0,7000.0,6000.0,Med
MCF-2020-0055895,Permanent,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,1,Professional,Sciences  Laboratory  R&D,Perform fundamental monitoring applications disciplines Lead/engage experiments Assist projects activities PhD Civil Mechanical Engineering disciplines Independent self-motivated creative strong interest research Excellent (e.g. & reports) English English communication Proficiency Matlab Strong research (theory computation) modal/ methods Experience experiments High quality Preferably experiments Interest / data programming IT,4000.0,6000.0,5000.0,Low
MCF-2020-0055843,Permanent,Consultant  /  Senior Consultant Application,NCS PTE. LTD.,3,Sr Executive,Information Technology,Design data models form Operational Data Stores Data Warehouses Big Data platforms Build data pipelines initiatives core . Perform understand data quality address Dive features objectives. Work closely support issues/problem statements propose/ analytics solutions Bring ideas effective strategy Work business data deliver waterfall agile software development The range including: · Contributing · Mentoring Undergraduate Computer science equivalent Possesses implementation Talend software ETL (Extract-Transform-Load) At 2 5 ETL Talend / Big Data Platforms At 2 3 tools perform data       Big Data Platforms Strong data SQL DB build queries data pipelines Experience handling APIs Talend Knowledge Talend ESB AWS (S3 RDS-SQL Server services) Possess communications understand customers core business objectives --end solutions address Good critical thinking problem-,5800.0,11500.0,8650.0,High
MCF-2020-0055842,Permanent,Data Scientist  /  Senior Data Scientist,NCS PTE. LTD.,3,Sr Executive,Information Technology,,6000.0,11900.0,8950.0,High
MCF-2020-0055845,Permanent,Consultant  /  Senior Consultant Applications,NCS PTE. LTD.,3,Sr Executive,Information Technology,Build dashboards reports core . Generate ad- key stakeholders. Dive features objectives. Work data engineering data source analysis modelling. Work closely support issues/problem statements propose/ analytics solutions Bring ideas effective strategy Work business data deliver waterfall agile software development The range including: Contributing Mentoring Possess communications understand customers core business objectives --end solutions address Good critical thinking problem- Prior visualizations analytics commercial / open source BI tools SQL build queries data pipelines Python/R ( language) data & processes 2 data analysis visualization Undergraduate Computer science equivalent Experience Amazon Web Services Cloudera ( ) Data pipeline / database development Knowledge statistical analytics machine learning,7000.0,13900.0,10450.0,High
MCF-2020-0055643,Permanent,Teaching Position (Educator Track),NATIONAL UNIVERSITY OF SINGAPORE,2,Professional,Education  Training,Deliver modules science technology BBA MBA  MSc (Finance) programmes / programmes needed. Develop materials programmes support departmentâ schoolâ initiatives finance . Engage aspects (e.g. case/ ). NUS Personal Data Consent Form Job Applicants. Please form : ://...////NUS-Personal-Data-Consent--Job-Applicants. Full CV teaching supervision. A technology data science . Teaching / evidence . Any materials . 3 .,8000.0,12000.0,10000.0,High
MCF-2020-0055673,Permanent,Senior Frontend Engineer,OLDENDORFF CARRIERS (SINGAPORE) PTE. LTD.,5,Professional,Information Technology,Building core UI components React. Working designers create platform      . Collaborating business      stakeholders workflows processes       efficiency. Creating interface non-       share data front end Implementing best practices       workflow. Working engineers data scientists       goals company. 3+ React development Comfortable architecture       platforms. Previously       JavaScript. Prior JavaScript      . Successfully --      solutions problems. Experience Mapbox Web GL      D3 data bonus.,8000.0,12000.0,10000.0,High
MCF-2020-0054836,Permanent,Management Consultant,CAPGEMINI SINGAPORE PTE. LTD.,1,Professional,Consulting,Innovative Strategy projects international Teams around Digital Transformation environment Long- value- culture Excellent well space self-initiative â demand The task - Strategy & Transformation projects results Successful World- embedded network Future oriented Work-Life-Balance Model Business innovation- Designing strategy- Innovation products services New Products associated MVP - Design Buildâ Software Development Rapid Consumer Testing Tech- POCs Business Model Innovation- Business Model Design Business Business planning Enterprise- - end-- - High level detailed implementation Proven Innovation model Good e.g. Rapid Consumer testing MVP Agile (e.g. SAFE SCRUM) First management environments client- An degree innovation marketing Passion innovation Talent Enjoy tasks working Pleasure technological Know-How realization Considerable spirit leading Consultancy Sophisticated presentation Exceptional MS-Office,3600.0,5500.0,4550.0,Low
MCF-2020-0053349,Permanent,Associate Director Data Science Consulting,DATASPARK PTE. LTD.,8,Management,Information Technology Telecommunications,You lead Dataspark - As subject one engage C- point Datasparkâ You engage key Dataspark partners Dataspark Develop & Datasparkâ / insights problems Lead / presentations clients articulate value Dataspark .  Architect solutions based translate use cases Dataspark address software insights Provide Lead cycle . Work closely project delivery project Review projects delivery expectations For delivery either Be identify technical & non-technical join Dataspark. Open role based Singapore Bachelors Masterâ degree Computer Science Analytics discipline Ability . 5- capacity domain BI data management data warehouse analytics An outstanding understand business problems articulate Dataspark solution Experience working Telco clients APAC region Domain Telco Network Planning Has .Experience advanced analytics Predictive Modelling Knowledge Analytics Data Warehousing ETL data structuresGood EQ expectations Self-starter & disciplined Proven analyse environments Ability solutions Passionate Data Science,10000.0,20000.0,15000.0,High
MCF-2020-0054244,Permanent,Manager Enterprise Analytics (Data Science),HUDSON RPO (SINGAPORE) PTE. LTD.,7,Management,Others,Design implement statistical machine learning models approaches application problem Healthcare. Communicate findings results relevant stakeholders insights making performance. Implement analytical models production collaborating relevant stakeholders. Develop processes tools monitor performance well needed. Provide support building foundation Enterprise Data Analytics department. Drive industryâ new data business. Develop business advise business approach presentations applicable.,7000.0,11000.0,9000.0,High
MCF-2020-0054088,Permanent,Vice President Data Science,LAZADA SOUTH EAST ASIA PTE. LTD.,5,Professional,Information Technology,,10000.0,18000.0,14000.0,High
MCF-2020-0054007,Permanent,Data Scientist  /  Senior,SURBANA TECHNOLOGIES PTE. LTD.,5,Sr Executive,Information Technology,,4000.0,7500.0,5750.0,Med
MCF-2020-0053768,Permanent,Data & Cloud Architect - Retail Analytics,KINGFISHER RECRUITMENT (SINGAPORE) PTE. LTD.,8,Management,Information Technology,Lead data Lead implementation cloud platforms Work Data Science Software Engineering Product Management Country Teams build Strong data AWS technologies RDBMS ETL (Spark Python) NoSQL Expertise learning models AWS Basic understanding front Kubernetes Experience Retail / CPG B2B Big Data Analytics plus,9000.0,13000.0,11000.0,High
MCF-2020-0052915,Permanent,Sen. Risk Management Data Scientist #147467,CREDIT SUISSE SERVICES AG,5,Management,Banking  Finance Information Technology,A department Diversity Inclusion (D&I) firmâ D&I part Global Conduct Ethics Standards. Opportunity part highly motivated Analytics Credit Suisse based Singapore building capabilities insights. Building capability solutions. Developing partner IT infrastructure businesses. Developing consistent approaches ( modeling machine learning) appropriate . Responsibility sets. Studying fundamental high questions direction company industry large. Developing working . Collaboratively strong spirit fast environment. At 5 risk- discipline (market/credit/enterprise). Experience . Hold PhD Masterâ degree quantitative field (e.g. Data Science Machine Learning Statistics Mathematics Physics) Computer Science At 3-5 modelling machine learning / large datasets: classification Machine Learning algorithms Supervised Unsupervised Experience Natural Language Processing (NLP) / extraction unstructured data mandatory. Proficient one : Python PySpark SQL big data development big data processing scale e.g. Spark Hive. Outstanding written verbal communication levels responsibility required . Experience leading possess individual contribute environment . High level attention detail . You responsibilities required within . Understand value culture aspects people bring . This application.,9000.0,15000.0,12000.0,High
MCF-2020-0052338,Permanent,Senior Data Scientist (188079),SIEMENS MOBILITY PTE. LTD.,4,Sr Executive,Engineering Information Technology,Collaborate Product Owners develop -. Understand order business processes. Work collaborative environment learning software engineering. Research packages enhance . Design . Drive science products. Communicate clear way experts non-experts. Promote Data- Siemens. Minimum 4 . Strong proven - information . Experience collaborating Developers UX Experts Product Owners . Strong working Python Hadoop. Spark SQL R. Working AWS Azure. Exposure/ tools & Infrastructure Jenkins GITHUB Eclipseâ¦Experience working Agile Excellent communication ; levels technical non-technical stakeholders. Interest mentoring grow leadership role. Promote communication collaboration. Transfer scientists. MS PhD quantitative discipline: Computer Science Statistics Applied Mathematics Operations Research Engineering Economics .,7000.0,10500.0,8750.0,High
MCF-2020-0052744,Contract,DATABASE CONSULTANT,CAPITA PTE. LTD.,5,Sr Executive,Information Technology,Design platform  datasets (near) real-time  data insights   variety open-source Big Data technologies Collaborate product marketing teams requirements well  Support deployment clients IT closely engineers data scientists build clientsâ data science machine learning algorithms products Degree  Computer Science Computer Engineering  equivalent Demonstrated practical -depth BI analytics used Experience deployment emerging Big Data technologies real- Good understanding Telco data models. Knowledge capabilities SQL Relational Database Management System Parallel programming (Hadoop HDFS HBase Hive Spark .) Graph- programming (Neo4j) Java Python Amazon AWS Agile software Mobile app programming (iOS Android),6000.0,9000.0,7500.0,Med
MCF-2020-0052028,Permanent,Data Scientist,GO-JEK SINGAPORE PTE. LTD.,4,Sr Executive,Engineering Information Technology,Selecting learning models. Data mining state---art methods. Extending companyâ data third information needed. Enhancing data relevant systems. Processing integrity analysis. Doing ad- . Building machine learning models. A/B Testing . At 4  data working large data sets. Self-driven entrepreneurial strong sense ownership. Excellent understanding machine learning techniques algorithms. Experience Scikit-Learn R Weka MatLab . Great communication . Possess understanding CS fundamentals. Strong regression . Strong programming . Experienced Python R Golang Scala R Shell. Ability theory . Ability independently solve problems . Experience techniques (supervised ) develop . Kaggle/Hackathon plus. Prior huge plus.,8000.0,15000.0,11500.0,High
MCF-2020-0051452,Contract,Research Assistant / Associate,NATIONAL UNIVERSITY OF SINGAPORE,2,Professional,Sciences  Laboratory  R&D,,3200.0,5000.0,4100.0,Low
MCF-2020-0051367,Contract Permanent,Assistant Director Undergraduate Career Services (R00001419),NANYANG TECHNOLOGICAL UNIVERSITY,8,Professional,Education  Training,Market NBS students capabilities programmes Singapore- leveraging NTU NBS Identify - engage businesses   pipelines/programs Work closely assist needs Structure face-- tools . This evaluate  execute programmes communications Arranging high activities students outcomes Conduct presentations Work closely NBS Alumni Affairs students Perform functions groups career- activities Minimum Bachelorâ Degree qualification 8 relevant Candidates needs trends preferred Demonstrated partnerships Demonstrated program programs services Strong interpersonal communication (verbal written) presentation Excellent include follow Excellent written Ability multi-task fast-paced environment,6000.0,9000.0,7500.0,Med
MCF-2020-0050645,Permanent,Head of Data Engineering,STAFFONDEMAND PTE. LTD.,8,Management,General Management Information Technology,Highly experienced software . Focus cloud based DWH DWH technologies BI tools . Demonstrated cloud architecture. Worked closely business science analytics tools BigQuery Google Data Studio HADOOP SPARK HANA Tableau Must worked new e- models data products. Managed - data data security . Worked closely deliver high . Managed discipline outcomes manner,13000.0,20000.0,16500.0,High
MCF-2020-0050648,Permanent,User Research Lead (Fairprice),STAFFONDEMAND PTE. LTD.,7,Management,Engineering,Both Lead Practitioner - Lead researchers --progress research online e-commerce Guide members help effectively product cross functional teams Be research members towards organisation Design ( remote - studies ) (). Triangulate research Data Science Surveys Market Research Secondary data Collaborate closely product engineers deliver integrated product view users Present recommendations Demonstrate strong analytical problem solving quantitative evidence Build across organisation improve products build customers users. Deliver high quality . Ability focus align BA/BS Computer Science Human-Computer Interaction Cognitive Science Experimental Psychology Anthropology Information Science field . A minimum 7 product setting. Minimum 2 managing Experience lifecycle Organized independently . Strong oral written communication . Excellent assessment analysis Self starter loop Familiarity programming used data manipulation ( Python R Matlab C++ Java Go) SQL. Experience .,6000.0,12000.0,9000.0,High
MCF-2020-0050254,Permanent,AVP Enterprise Data Governance,SCIENTE INTERNATIONAL PTE. LTD.,10,Management,Insurance,Degree Computer Science Engineering Information Technology Statistics ; Minimum 6  working 2 - data quality data management; Solid challenges use data information; Strong understanding various data / data management data ; Strong change management programs; Keen interest business process modeling -engineering; Understanding   various data . Six Sigma Certification; Knowledge Data Science Data Analytics; Experience Insurance Industry. Develop maintain data policies   organizationâ business needs; Work   standards various data ; Manage practices accordance architecture; Strategize &  guidelines -service; Ensure technical stakeholders support program; Involve analysis Data Incidents & ; Involved controls  data; Actively involved supporting Data Governance Committee Data Governance Working Group member .,5000.0,10000.0,7500.0,Med
MCF-2020-0049815,Permanent,Data Engineer IV,INTELLECT MINDS PTE. LTD.,4,Sr Executive,Information Technology,,5500.0,7000.0,6250.0,Med
MCF-2020-0050579,Permanent,Senior Data Scientist (Image Processing),ASPOREA MANPOWER PTE. LTD.,5,Professional,Information Technology,,8000.0,10000.0,9000.0,High
MCF-2020-0050578,Permanent,Senior Data Scientist (Natural Language Processing),ASPOREA MANPOWER PTE. LTD.,5,Professional,Information Technology,,8000.0,10000.0,9000.0,High
MCF-2020-0050299,Permanent,DATA ENGINEER,MAGRATH (SINGAPORE) PTE. LTD.,5,Professional,Banking  Finance,Gather data scale ( APIs write SQL queries .). Process unstructured data analysis. Monitoring performance changes. Implement . Collaborate closely -use . Bachelorâ Degree Computer Science Engineering subject. Experience data preferably finance- applications Proficiency Python C++ development. Experience SQL NoSQL technologies. Experience debugging Unix/Linux environment. Critical thinking: track complex data solve problems. Self-starter: learn technologies projects. Team player excellent communication . Capable . Knowledge / interest trading . Experience distributed systems. Experience web application development Experience real- applications. Experience large datasets Wikipedia transactions . Exposure KDB+ database q scripting.,10000.0,14000.0,12000.0,High
MCF-2020-0050039,Permanent,Analyst (Data Scientist) People Analytics,GRABTAXI HOLDINGS PTE. LTD.,3,Professional,Information Technology,,5000.0,8000.0,6500.0,Med
MCF-2020-0049937,Permanent,Data Scientist,HPL CONSULTING PTE. LTD.,2,Management,Information Technology,,4000.0,8000.0,6000.0,Med
JOB-2019-0225564,Permanent,Assistant Director Strategic Planning and Policy (Data & Statistical Analysis),INTELLECTUAL PROPERTY OFFICE OF SINGAPORE,3,Management,Public  Civil Service,Plan coordinate deliver range research statistical analysis formulation; Shape practiceâoriented IP (including ); Support crossâ grow Singaporeâ build assets IP marketplace. A Degree Economics Data Science Statistics Mathematics field; At 3â5 relevant data / statistical analysis; The capacity () ideas/insights; (b) ; (c) ; The articulate ; The willingness experiment risks; A player.,4600.0,7600.0,6100.0,Med
MCF-2020-0050098,Permanent,Senior Product Manager Insurance,GRABINSURE INSURANCE AGENCY (S) PTE. LTD.,8,Professional,Others,,8000.0,12000.0,10000.0,High
MCF-2020-0050052,Permanent,Lead Product Manager - Grablink,GRABLINK PTE. LTD.,3,Professional,Engineering,In role open define vision product responsible product. You leader functions. Shape vision roadmap Grab start- . Collaborate engineering define maintain product backlog execute experiences users. Define requirements solve problems scale. Ensure company point internal functions company - science IT. Collect feedback market research use product development. 3+ management company Masters computer engineering information fields Strong analytical solving Strong business acumen results-oriented Strong interest supply- Programming Grab user Consumer tech Payments would plus,12000.0,18000.0,15000.0,High
MCF-2020-0048687,Permanent,Senior Data Scientist - Data Intelligence Expert,PALO IT SINGAPORE PTE. LTD.,10,Professional,Consulting Information Technology,Help train develop advanced analytics drive Data Analytics capability company clients. Act Big data technologies . Work closely sales / Big Data space. Write proposals set POC clients . Be company networking opportunities. Identify use AI & Machine Define data clientsâ state- - -art methods solve problems manner Build statistical machine learning techniques patterns large data sets Communicate potential improvement 10 + Business Intelligence / Big Data / Analytics . Familiar : Proven planning analytics business . History industries. Ability communicate vision purpose teams clients.,8000.0,12000.0,10000.0,High
MCF-2020-0048242,Permanent,Lead Data Engineer,JEWEL PAYMENTECH PTE. LTD.,10,Professional,Information Technology,Be / functional requirements lead /architecture solutions meet requirements. Lead designing --end deployment well maintenance based practices. Be delivery clear & solutions/code. Contribute development code based companyâ practices guidelines. Continuously improve technologies. Contribute /. Be strong -player Be excellent English written spoken. 10+ . B.Sc. Masters equivalent quantitative field (Computer Science Mathematics Engineering Artificial Intelligence .). Hands 2 programming languages Python/Java/Scala.  In depth 2 Hadoop/Spark/Storm/Flink/Kafka. In depth two NoSQL database (HBase/Cassandra/DynamoDB/Neo4j/Mongo/MemcacheDB) Good machine learning regression/ SVM/ Random Forests. Knowledge structures algorithms. Knowledge large scale ML Tensorflow/pytorch  Knowledge learning CNN/RNN Knowledge Cloud AWS/GCP. Knowledge like Elastic search/Solr/Lucene. Knowledge Arango DB Proficient CI/CD Jenkins/SonarQube/Ansible. A solver use initiative solutions. A information others . An approach methods processes. An get . Prior working start- environment,8500.0,11000.0,9750.0,High
MCF-2020-0048325,Contract Permanent,Research Engineer (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,0,Professional,Sciences  Laboratory  R&D,Minimum Bachelor computer Science Computer Engineering Mathematics Statistics Data Science expertise one : Data mining data deep learning methods Good techniques solving real- Ability independently develop prototypes demonstrate feasibility research ideas Proficient Python (Keras/Tensorflow/ Pytorch/ ) R Matlab Good player research engineering ethics Good interpersonal communication,3000.0,5500.0,4250.0,Low
MCF-2020-0048823,Permanent,Solution Architect,SIEMENS MOBILITY PTE. LTD.,5,Professional,Engineering,Actively drive -development Rail Enterprise Asset Management System ensure Translation business requirements Business Analysts Domain Experts Data Scientist Developers integration development Ownership solution lifecycle Rail Enterprise Asset Management System Oversight management implementation architecture Management requirements Several proficiency architecture Full life cycle field software development Experience software Strong Experience Big Data Technologies like Hadoop MapReduce Kafka HBase Cassandra Hive Presto Spark Technical / : Business Intelligence Data Governance Data Science Machine Learning Artificial Intelligence Understanding key DevOps concepts tools ( integration (CICD) architecture) Ability non- IT In- software engineering IT Organizational project program,9500.0,13000.0,11250.0,High
MCF-2020-0049132,Permanent,Energy Engineer,METRON APAC PTE. LTD.,5,Professional,Engineering,METRON Energy Digital Technologies METRONâ culture open- Energy Efficiency Industry. METRON developed customers AI learning . We provide customers METRON-EVA® Energy Virtual Assistant platform matter experts energy ICT data science. Founded METRON fast-- Paris Milan Singapore Dubai Sao Paulo Bogota Mexico. METRON . Conducting feasibility Industrial . Implement METRONâ solutions Master Data Science tools methodologies : statistical Prepare present deliverables client: . Model Set Identify improvements Implement platform Participate customer needs pre-sales Create partnership stakeholders management : Support implementation phases Manage project: Travel % time Master Science mechanical engineering equivalent industry HVAC / . Technical either project Industrial field. Very oral written communication Japanese English. You world energy As proposal creative implementing . Dynamic solving attitude. Proactive communication (internal external) Proficiency English written Experience: 5 Background Industrial mechanical engineering Specialization: Project Management Energy Processes Industry. Field study: University Diploma Engineering School Master Science Engineer ( 5 ) training use energy Technical Experience ( 5 ) Energy Efficiency Project Management Industries Health A flexible environment - . Professional Paternity/Maternity,3000.0,6000.0,4500.0,Low
MCF-2020-0048361,Contract Permanent,Scientist (Deep Learning 2.0) I2R,A*STAR RESEARCH ENTITIES,0,Professional,Sciences  Laboratory  R&D,PhD  Computer Science Statistics Data Science intensive fields expertise one : Experience corporate application oriented environments plus Ability independently well teams highly desired Good communication proposals reports publications Experience one Tensor Flow Theano Caffe CNTK. Skills Strong programming abilities (e.g. Perl Bash C/C++ Java Python R MATLAB) Computer vision deep learning desirable,4500.0,9000.0,6750.0,Med
MCF-2020-0048842,Permanent,Principal Analyst (Finance Analytics),SINGHEALTH COMMUNITY HOSPITALS,8,Management,Banking  Finance Engineering Healthcare  Pharmaceutical Others,Masterâ Degree / Bachelorâ Degree Finance Statistics Mathematics Computer Science/Engineering Business Analytics quantitative disciplines. Preferably 5 technical 2 role. Very financial/statistical modelling machine learning data mining track record solving problems methods Experience healthcare Prior algorithms tools R/Python/SQL. Good understanding MATLAB SPSS STATA Strong analytical problem-solving Ability independently well fast-paced environment.,4500.0,6500.0,5500.0,Low
MCF-2020-0049425,Permanent,Managing Director,CORNERSTONE GLOBAL PARTNERS PTE. LTD.,12,Management,General Management,,6000.0,15000.0,10500.0,High
MCF-2020-0047856,Permanent,Researcher,NEC ASIA PACIFIC PTE. LTD.,3,Management,Sciences  Laboratory  R&D,Research & Development customers/ customer data( data .) solve customerâ issues technologies. Expertise algorithms data analytics technologies. Ph.D. Masterâ Degree Computer Science Operations Research Applied      Statistics Data Mining Machine Learning Physics quantitative discipline. At 5 yearsâ . Deep understanding statistical concepts      machine-learning      recommendation optimization algorithms. Expert - variety tools. Good . Good programming C/C++ Java Python / Râ¢ Good       use statistical R MATLAB SPSS      SAS preferred. Good BI tools Power BI Tableau      Microstrategy equivalent. Experience - solve       problems unique       technical desirable. Excellent written . Knowledge Public Safety Transportation Healthcare domains .,4500.0,6000.0,5250.0,Low
MCF-2020-0047975,Contract,Assistant Manager / Manager,NATIONAL UNIVERSITY OF SINGAPORE,0,Management,General Management,Recognised degree (masterâ PhD) Computer Science Information Technology Software Engineering fields (e.g. Data Science Health Informatics Industrial Engineering). Excellent analytical problem solving . Experience SQL Apache Hadoop open- (e.g. Python R) plus. Experience maintaining Linux server cluster. Competent written spoken English. Good player; supervision independently. Self-driven excellent interpersonal . Good organization multi-task fast-paced environment.,3100.0,4700.0,3900.0,Low
MCF-2020-0047557,Contract Permanent,Scientist (Industrial IOT Innovation) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD   Computer Science/Engineering equivalent expertise Have   one : blockchain  IOT parallel distributed privacy  . Programming  : multi-language (C++ C# Java Python Go); (TCP/IP  Socket) parallel programming (multi- OpenMP MPI); Web-based   development. Strong   background Public Key Infrastructure K-   preferable Candidates   - experiences network Linux OS   (e.g. Xen KVM Docker)  database preferable,4500.0,9000.0,6750.0,Med
MCF-2020-0047551,Contract Permanent,Research Engineer (Industrial IOT Innovation) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Master/  Bachelor Computer Science/Engineering equivalent  expertise Excellent   development :  multi-language (C++ C# Java Python Go); (TCP/IP Socket)  parallel programming (multi- OpenMP MPI); Web-   Candidates   - experiences network Linux OS   (e.g. Xen KVM Docker)  database preferable Knowledge   data security privacy preferable,3000.0,6000.0,4500.0,Low
